rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sabine Busch,GDR,53.55,,1,East Berlin,Sep 22
2,Genowefa Nowaczyk-Blaszak,POL,54.27,,1,Stockholm,Jul 02
3,Tatyana Zubova-Pavlova,URS,54.34,,1h1,Leningrad,Aug 02
4,Marina Stepanova,URS,54.37,,1,Leningrad,Aug 02
5,Judi Brown-King,USA,54.38,,1,Rome,Sep 07
6,Cornelia Feuerbach,GDR,54.64,,2,East Berlin,Aug 22
7,Latanya Sheffield,USA,54.66,,1,Austin,May 31
8,Debbie Flintoff,AUS,54.80,,2,Rome,Sep 07
9,Tonja Brown,USA,54.86,,3,Rome,Sep 07
10,Petra Pfaff,GDR,54.95,,2,Jena,Jun 12
11,Jackie Joyner,USA,55.05,,4,Brussels,Aug 30
12,Cristina Cojocaru,ROU,55.10,,1,Budapest,Aug 10
13,Nawal El Moutawakel,MAR,55.11,,5,Zürich,Aug 21
14,Marina Kotenyova,URS,55.16,,3,Leningrad,Aug 02
15,Yelena Goncharova,URS,55.20,,1,Schwechat,Jun 19
15,Ellen Fiedler,GDR,55.20,,1h1,Leipzig,Aug 09
17,Tuija Helander,FIN,55.21,,2,Budapest,Aug 10
18,Margarita Navickaité,URS,55.33,,1,Kobe,Aug 30
19,Anne Louise Skoglund,SWE,55.44,,1,Oslo,Jul 16
20,Margarita Khromova,URS,55.48,,2,Sochi,May 26
20,Sabine Everts,FRG,55.48,,1,Stuttgart,Aug 04
22,Maria Usifo,NGR,55.49,,1,Houston,May 04
23,Schowanda Williams,USA,55.65,,3,Austin,May 31
24,Natalya Tsiruk,URS,55.68,,5,Leningrad,Aug 02
25,Leisa Davis,USA,55.70,,2h1,Austin,May 29
