rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yuliya Pechonkina,RUS,53.10,,1,Tula,Jun 9
2,Jana Pittman,AUS,54.14,,1s1,Manchester,Jul 27
3,Tatyana Tereshchuk-Antipova,UKR,54.28,A,1,Germiston,Apr 5
4,Sandra Glover,USA,54.40,,1,Rovereto,Aug 28
5,Surita Febbraio,RSA,54.45,A,2,Germiston,Apr 5
6,Daimi Pernia,CUB,54.54,,1,Gdansk,Jul 27
7,Ionela Tirlea,ROU,54.61,,1,Linz,Aug 19
8,Deon Hemmings,JAM,54.64,,2,Saint-Denis,Jul 5
9,Lashinda Demus,USA,54.70,,1,Kingston,Jul 19
10,Debbie-Ann Parris,JAM,54.72,,2,Rovereto,Aug 28
11,Natalya Torshina,KAZ,55.07,,1,Almaty,Jun 22
12,Anna Olichwierczuk,POL,55.11,,2,Annecy,Jun 22
13,Tiffany Ross,USA,55.22,,2,Baton Rouge,May 31
14,Androula Sialou,CYP,55.25,,1,Kalamáta,Jun 01
15,Karlene Haughton,CAN,55.28,,2,Houston,Jun 14
16,Yekaterina Bakhvalova,RUS,55.31,,2,Tula,Jun 09
17,Mame Tacko Diouf,SEN,55.33,,1,Lisboa,May 25
18,Marina Shiyan,RUS,55.45,,1,Kiev,May 25
19,Sonia Brito,AUS,55.50,,2,Brisbane,Apr 13
20,Heike Meissner,GER,55.67,,2h1,München,Aug 07
21,Natasha Danvers,GBR,55.68,,3,Annecy,Aug 07
22,Raasin McIntosh,USA,55.70,,3,Baton Rouge,Jun 22
23,Sheena Johnson,USA,55.71,,4,Baton Rouge,May 31
24,Malgorzata Pskit,POL,55.73,,1,Wroclaw,May 31
25,Sylvanie Morandais,FRA,55.75,,4,Annecy,Aug 31
