rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Karin Rossley,GDR,55.63,,1,Helsinki,Aug 13
2,Tatyana Storozheva,URS,55.74,,1,Karl-Marx-Stadt,Jun 25
3,Mary Ayers,USA,56.61,,1,Westwood,Jun 11
4,Irena Szewinska,POL,56.62,,1,Hannover,Sep 24
5,Krystyna Kacperczyk,POL,56.78,,1,Stuttgart,Jul 16
6,Debbie Esser,USA,56.86,,1,Gelsenkirchen,Jun 25
7,Elzbieta Katolik,POL,56.91,,1,Bydgoszcz,Jul 30
8,Erika Weinstein,FRG,56.93,,1,London,Aug 28
9,Bärbel Klepp,GDR,56.98,,2,Dresden,Jul 03
10,Marion Fisher,AUS,57.28,,1,Canberra,Dec 04
11,Rita Bottiglieri,ITA,57.35,,1,Turin,Jun 05
12,Marlies Gutewort,FRG,57.56,,2,London,Aug 28
13,Elisabeth Sutherland,GBR,57.59,,1,Edinburgh,Aug 25
14,Ingrid Barkane,URS,57.82,,2,Moscow,Jul 27
15,Christine Warden,GBR,57.86,,1,Oulu,Sep 07
16,Sandra Levinski,USA,57.90,,1,Westwood,Apr 30
17,Eva Mohacsi,HUN,58.02,,2,Wattenscheid,Sep 23
18,Francine Gendron,CAN,58.20,,2,Canberra,Dec 04
19,Silvia Hollmann,FRG,58.24,,2,Dortmund,May 29
20,Tatyana Zelentsova,URS,58.26,,3,Moscow,Jul 27
21,Roswitha Kuske,GDR,58.41,,3,Dresden,Jul 03
22,Carmen Campton,AUS,58.53,,3,Canberra,Dec 04
23,Lea Alaerts,BEL,58.68,,3,Brussels,Jun 11
24,Zofia Zwolinska,POL,58.72,,3,Bydgoszcz,Jul 30
25,Daniele Lairloup,FRA,58.73,,1,Athens,Aug 31
