rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sabine Busch,GDR,53.24,,1,Potsdam,Aug 21
2,Cornelia Ullrich-Feuerbach,GDR,53.58,,2,Potsdam,Aug 21
3,Debbie Flintoff,AUS,53.95,,1,Helsinki,Jul 02
4,Judi Brown-King,USA,54.23,,1,Indianapolis,Aug 16
5,Sandra Farmer,JAM,54.38,,4,Rome,Sep 03
6,Margarita Ponomaryova,URS,54.58,,1,Leningrad,Aug 10
7,Tuija Helander,FIN,54.62,,5,Rome,Sep 03
8,Schowonda Williams,USA,54.82,,4s1,Rome,Sep 01
9,Genowefa Nowaczyk-Blaszak,POL,54.96,,4,Budapest,Jul 06
10,Latanya Sheffield,USA,55.05,,3,San Jose,Jun 27
11,Nawal El Moutawakel,MAR,55.18,,3,Köln,Aug 16
12,Anna Ambraziene,URS,55.19,,1,Bryansk,Jul 18
13,Yelena Filipishina,URS,55.25,,1,Chelyabinsk,Jun 21
13,Marina Stepanova,URS,55.25,,2,Helsinki,Jul 02
15,Yelena Mitrukova,URS,55.26,,1r2,Bryansk,Jul 18
16,Nicoleta Carutasu,ROU,55.30,,1,Göteborg,Jun 27
17,Yelena Goncharova,URS,55.40,,3,Karl-Marx-Stadt,Jun 20
17,Sophia Hunter,USA,55.40,,5,San Jose,Jun 27
19,Linetta Wilson,USA,55.55,,1,Baton Rouge,Jun 05
19,Helene Huart,FRA,55.55,,1,Annecy,Aug 09
21,Maria Usifo,NGR,55.62,,3,Zürich,Aug 19
22,Pilavullakandi Usha,IND,55.73,,3h3,Rome,Aug 31
23,Sametra King,USA,55.76,,1,Knoxville,May 23
24,Leslie Maxie,USA,55.79,,2,Baton Rouge,Jun 05
