rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kim Batten,USA,52.74,,1,Monaco,Aug 08
2,Nezha Bidouane,MAR,52.96,A,1,Johannesburg,Sep 11
3,Deon Hemmings,JAM,53.03,A,2,Johannesburg,Sep 11
4,Ionela Tirlea,ROU,53.37,,1,Budapest,Aug 21
5,Tatyana Tereshchuk,UKR,53.40,,2,Villeneuve d'Ascq,Jul 11
6,Andrea Blackett,BAR,53.74,,3,Monaco,Aug 08
7,Judit Szekeres,HUN,54.02,,1,Roodepoort,Jan 23
8,Silvia Rieger,GER,54.22,A,5,Johannesburg,Sep 11
9,Susan Smith,IRL,54.31,,7,Zürich,Aug 12
10,Debbie-Ann Parris,JAM,54.49,,2,Uniondale,Jul 19
11,Gudrún Arnardóttir,ISL,54.59,,4,Budapest,Aug 21
12,Ester Goossens,NED,54.62,,5,Budapest,Aug 21
13,Yekaterina Bakhvalova,RUS,54.72,,2,Sankt Peterburg,Jun 27
14,Trevaia Davis,USA,54.78,,1,Tucson,May 09
15,Michelle Johnson,USA,54.80,,2,New Orleans,Jun 21
16,Catherine Scott-Pomales,JAM,55.00,,1,Lappeenranta,Aug 02
17,Mame Tacko Diouf,SEN,55.06,,2,Dakar,Aug 22
18,Sandra Glover,USA,55.11,,3,New Orleans,Jun 21
19,Rosa Jolivet,USA,55.24,,1,Amherst,Jun 05
20,Gowry Retchakan,GBR,55.25,,2,Kuala Lumpur,Sep 18
21,Natalya Torshina,KAZ,55.33,,1,Bangkok,Dec 17
22,Ulrike Urbansky,GER,55.38,,6,Budapest,Aug 21
23,Anna Knoroz,RUS,55.46,,1,Moscow,Aug 01
24,Karlene Haughton,CAN,55.53,,3,Kuala Lumpur,Sep 18
25,Natasha Danvers,GBR,55.69,,4,Gateshead,Jul 19
