rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Kim Batten,USA,52.61,,1,Göteborg,Aug 11
2,Tonja Buford,USA,52.62,,2,Göteborg,Aug 11
3,Marie Jose Perec,FRA,53.21,,2,Zürich,Aug 16
4,Deon Hemmings,JAM,53.48,,3,Göteborg,Aug 11
5,Debbie-Ann Parris,JAM,54.29,,3,New York,May 21
6,Sandra Farmer-Patrick,USA,54.57,,5,Zürich,Aug 16
7,Tatyana Kurochkina,BLR,54.69,,1,Bratislava,May 30
8,Heike Meissner,GER,54.86,,4,Göteborg,Aug 11
9,Tatyana Tereshchuk,UKR,54.88,,6,Zürich,Aug 16
10,Silvia Rieger,GER,55.01,,6,Göteborg,Aug 11
11,Olga Nazarova,RUS,55.16,,1,Moscow,Jun 17
12,Tonja Williams,USA,55.17,,1,Knoxville,Jun 02
13,Rosemary Edeh,CAN,55.20,,5,Köln,Aug 18
14,Ionela Tirlea,ROU,55.26,,1,Nice,Jul 12
15,Li Lei,CHN,55.30,,1,Nanjing,Oct 26
16,Trevaia Williams,USA,55.43,,3,Sacramento,Jun 17
17,Omolade Akinremi,NGR,55.44,,2,Knoxville,Jun 02
18,Natalya Ignatyuk,URS,55.65,,1,Warsaw,Jun 16
19,Vera Ordina,RUS,55.68,,4,Reims,Jul 01
20,Lyudmila Khodasevich,UKR,55.70,,1,Kiev,Jun 15
21,Lency Montelier,CUB,55.74,,3,Mar Del Plata,Mar 24
22,Lyudmila Khodasevich,UKR,55.76,,1,Kiev,Jun 13
23,Alla Shilkina,UKR,55.80,,2,Kiev,May 27
24,Nezha Bidouane,MAR,55.85,,3,Nice,Jul 12
25,Anna Knoroz,RUS,55.87,,6,Lausanne,Jul 05
