rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Krystyna Kacperczyk,POL,56.51,,1,Augsburg,Jul 13
2,Danuta Piecyk,POL,56.56,,2,Augsburg,Jul 13
3,Karola Claus,FRG,56.7,,1,München,Jul 31
4,Hybre De Lange,RSA,57.6,,1,Frankfurt/M,Jul 05
5,Christine Warden-Howell,GBR,58.0,,1,Warsaw,Jun 30
6,Zofia Zwolinska,POL,58.87,,4,Augsburg,Jul 13
7,Heidelore Bretz,FRG,59.3,,2,München,Jul 31
8,Judy Canty,AUS,59.4,,1,Melbourne,Nov 30
9,Janice Lester,USA,59.5,,1,Los Angeles,Jun 09
9,Susan Howell,GBR,59.5,,2,Warsaw,Jun 30
11,Silvia Hollmann,FRG,59.66,,6,Augsburg,Jul 13
12,Andrea Bruce,JAM,59.7,,1,Bakersfield,Jun 29
13,Michelle Hopper,USA,59.8,,2,Bakersfield,Jun 29
14,Eva-Charlotte Malmström,SWE,60.00,,1,Helsingborg,Aug 11
15,Clydine Crowder,USA,60.0,,2,Los Angeles,Jun 09
16,Debbie Vetter,USA,60.3,,1s,Los Angeles,Jun 28
16,Iren  Orosz,HUN,60.3,,1,Budapest,Oct 10
18,Danuta Gaska,POL,60.4,,3,Warsaw,Jul 19
19,Barbara Wasniewska,POL,60.5,,4,Warsaw,Jul 19
20,Miriana Kovacev,YUG,60.6,,1,Prague,Jun 14
21,Ina Van Rensburg,RSA,60.8,A,2,Pretoria,Feb 09
21,Magdolina Lazar,HUN,60.8,,2,Budapest,Oct 10
23,Francine Gendron,CAN,60.9,,1,Winnipeg,Aug 28
24,Linda Wright,USA,61.0,,4,Bakersfield,Jun 29
25,Mary Ayers,USA,61.1,,1,Denton,May 18
25,Gabriela Tarangoiu,ROU,61.1,,1,Bucharest,May 19
