rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Arthurine Gainer,USA,57.24,,1,Los Angeles,Jun 12
2,Debbie Esser,USA,57.56,,2,Los Angeles,Jun 12
3,Christine Warden,GBR,57.84,,1,London,Aug 21
4,Mary Ayers,USA,58.53,,3,Los Angeles,Jun 12
5,Clydine Crowder,USA,58.62,,4,Los Angeles,Jun 12
6,Tatyana Zelentsova,URS,58.73,,1,Kiev,Jun 24
7,Lyudmilla Poppe,URS,58.98,,2,Kiev,Jun 24
8,Teresa Wierson,USA,59.27,,2,Westwood,Jun 15
9,Janette Roscoe,GBR,59.40,,2,London,Aug 22
10,Ina Van Rensburg,RSA,59.58,A,1,Pretoria,Mar 20
11,Genowefa Nowaczyk-Blaszak,POL,59.59,,1,Bydgoszcz,Jun 26
12,Stephanie Vega,USA,59.65,,1h,Westwood,Jun 14
13,Hanna Szajek,POL,59.72,,1,Poznan,Aug 22
14,Svetlana Shatalina,URS,59.74,,h,Kiev,Jun 23
15,Miroslawa Chelczynska,POL,59.88,,3,Warsaw,Aug 28
16,Olga Klein,URS,59.91,,h,Kiev,Jun 23
17,Hannele Parkkonen,FIN,60.06,,1,Helsinki,Sep 05
18,Liljana Todorova,BUL,60.07,,1,Sofia,Aug 15
19,Eva-Charlotte Malmström,SWE,60.20,,1,Göteborg,Aug 13
20,Catherine Richard,FRA,60.71,,1,Lille,Jun 26
21,Marina Makeyeva,URS,60.80,,5,Kiev,Jun 24
22,Tatyana Zaytseva,URS,61.01,,h,Kiev,Jun 23
23,Alena Junova,TCH,61.10,,1,Trinec,Aug 29
24,Debra Andersen,USA,61.17,,3h,Los Angeles,Jun 11
25,Rozika Verbeckt,BEL,61.45,,1,Bruxelles,Aug 23
