rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Irina Privalova,RUS,53.02,,1,Sydney,Sep 27
2,Sandra Glover,USA,53.33,,1,Sacramento,Jul 17
3,Deon Hemmings,JAM,53.45,,2,Sydney,Sep 27
4,Nezha Bidouane,MAR,53.53,,1,Rome,Jun 30
5,Daimi Pernia,CUB,53.68,,4,Sydney,Sep 27
6,Tatyana Tereshchuk,UKR,53.98,,5,Sydney,Sep 27
7,Yuliya Nosova,RUS,54.31,,1,Tula,Jun 4
8,Ionela Tirlea,ROU,54.35,,6,Sydney,Sep 27
9,Gudrún Arnardóttir,ISL,54.37,,2,London,Aug 5
10,Andrea Blackett,BAR,54.41,,1,La Chaux-de-Fonds,Aug 13
11,Natalya Torshina,KAZ,54.50,,1,Vila Real Saint António,May 27
12,Ulrike Urbansky,GER,54.57,,1,Barcelona,Jul 25
13,Kim Batten,USA,54.70,,2,Sacramento,Jul 17
14,Tonja Buford-Bailey,USA,54.80,,3,Sacramento,Jul 17
15,Heike Meissner,GER,54.84,,2,Barcelona,Jul 25
16,Catherine Scott-Pomales,JAM,54.93,,2,Kingston,Jul 21
17,Natasha Danvers,GBR,54.95,,3s,Sydney,Sep 25
18,Joanna Hayes,USA,54.97,,4,Sacramento,Jul 17
19,Yvonne Harrison,USA,55.09,,2,Atlanta,May 20
20,Mame Tacko Diouf,SEN,55.11,,3,Nice,Jul 08
21,Jana Pittman,AUS,55.20,A,1,Pietersburg,Mar 18
22,Surita Febbraio,RSA,55.22,A,1,Roodepoort,Mar 13
22,Keri Maddox,GBR,55.22,,1,Birmingham,Aug 12
24,Michelle Johnson,USA,55.31,,1h3,Sacramento,Jul 15
25,Reneé Poetschka,AUS,55.37,,1,Melbourne,Mar 02
