rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Debbie Flintoff-King,AUS,53.17,,1,Seoul,Sep 28
2,Tatyana Ledovskaya,URS,53.18,,2,Seoul,Sep 28
3,Ellen Neumann-Fiedler,GDR,53.63,,3,Seoul,Sep 28
4,Sabine Busch,GDR,53.69,,4,Seoul,Sep 28
5,Sally Gunnell,GBR,54.03,,5,Seoul,Sep 28
6,Gudrun Abt,FRG,54.04,,6,Seoul,Sep 28
7,Susanne Losch,GDR,54.24,,1,Düsseldorf,Jun 19
8,Latanya Sheffield,USA,54.36,,2s1,Seoul,Sep 26
9,Tatyana Kurochkina,URS,54.39,,7,Seoul,Sep 28
10,Sandra Farmer,JAM,54.49,,1,Hengelo,Aug 14
11,Anita Protti,SUI,54.56,,5s1,Seoul,Sep 26
12,Cornelia Ullrich,GDR,54.81,,1,Jena,Jun 03
13,Schowonda Williams,USA,54.93,,1,Indianapolis,Jul 20
14,Margarita Khromova,URS,54.95,,.h,Vilnius,Aug 27
15,Myrtle Bothma,RSA,55.13,,1,Germiston,Oct 22
16,Genowefa Blaszak,POL,55.14,,2,Helsinki,Jun 30
17,Yelena Filipishina,URS,55.22,,1,Sochi,May 20
18,Cristina Perez,ESP,55.23,,5s2,Seoul,Sep 26
19,Leslie Maxie,USA,55.29,,2,Indianapolis,Jul 20
20,Judi Brown-King,USA,55.30,,1,Eugene,Jul 02
21,Anna Ambraziene,URS,55.31,,.h,Vilnius,Aug 27
22,Yelena Goncharova,URS,55.41,,2,Kiev,Aug 14
23,Iolanda Oanta,ROU,55.44,,1,Bucharest,Jul 10
24,Olga Nazarova,URS,55.47,,1,Sochi,May 31
25,Sally Fleming,AUS,55.55,,1,Ylivieska,Jul 03
