rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Ledovskaya,URS,53.62,,1,Split,Aug 31
2,Myrtle Bothma,RSA,53.65,A,mx,Pretoria,Mar 12
3,Anita Protti,SUI,54.36,,2,Split,Aug 31
4,Sandra Farmer-Patrick,USA,54.46,,1,Lausanne,Jul 12
5,Monica Westen,SWE,54.69,,1,Stockholm,Aug 13
6,Petra Krug,GDR,54.73,,1,Rostock,Jun 23
7,Janeene Vickers,USA,54.80,,1,Norwalk,Jun 16
8,Gudrun Abt,GER,54.97,,4,Split,Aug 31
9,Juying Chen,CHN,55.12,,1,Beijing,Jun 24
10,Silvia Rieger,GER,55.18,,1,Düsseldorf,Aug 12
11,Margarita Khromova,URS,55.22,,5,Split,Aug 31
12,Schowonda Williams,USA,55.24,,3,Z¨rich,Aug 15
13,Kathy Freeman,USA,55.29,,3,Lausanne,Jul 12
14,Sally Gunnell,GBR,55.35,,3s2,Split,Aug 30
15,Kim Batten,USA,55.45,,2,Durham,Jun 02
16,Marie Christine Cazier,FRA,55.50,,1,Chaux-de-Fonds,Aug 19
16,Anna Ambraziene,URS,55.50,,2,Schwechat,Sep 05
18,Cristina Perez,ESP,55.55,,3,Barcelona,Jul 16
19,Chen Dongmei,CHN,55.68,,2,Beijing,Jun 24
20,Victoria Fulcher,USA,55.76,,4,Barcelona,Jul 16
21,Olga Nazarova,URS,55.80,,1a,Moscow,Jun 09
22,Nelli Voronkova,URS,55.84,,1,Plovdiv,Aug 10
23,Vera Ordina,URS,55.86,,1h,Kiev,Jul 06
24,Debbie Flintoff-King,AUS,55.92,,mx,Auckland,Jan 20
25,Lyudmila Khodasevich,URS,55.99,,2,Kiev,Jul 07
