rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Shelly-Ann Fraser-Pryce,JAM,22.13,,1,"Kingston, JAM",Jun 23
2,Murielle Ahouré,CIV,22.24,,1,Monaco,Jul 19
3,Tiffany Townsend,USA,22.26,,2,Monaco,Jul 19
4,Allyson Felix,USA,22.30,,1sf2,Moskva,Aug 15
5,Blessing Okagbare,NGR,22.31,,1r1,"Walnut, CA",Apr 20
6,Anthonique Strachan,BAH,22.32,,1,Nassau,Jun 22
7,Kimberlyn Duncan,USA,22.35,,1,"Columbia, MO",May 12
8,Kelly-Ann Baptiste,TTO,22.36,,1r2,Port of Spain,Jun 23
9,Anastasiya Kapachinskaya,RUS,22.39,,1h2,Moskva,Jul 04
10,LaShauntea Moore,USA,22.40,,1h3,"Des Moines, IA",Jun 22
11,Shalonda Solomon,USA,22.41,,1,Edmonton,Jun 29
12,Shaunae Miller,BAH,22.45,,2,Nassau,Jun 22
13,Aurieyall Scott,USA,22.46,,2h3,"Des Moines, IA",Jun 22
14,Patricia Hall,JAM,22.51,,1,São Paulo,May 19
15,Veronica Campbell-Brown,JAM,22.53,,1,"New York City, NY",May 25
16,Octavious Freeman,USA,22.55,,2r1,"Greensboro, NC",May 25
16,Sherone Simpson,JAM,22.55,,2,"Kingston, JAM",Jun 23
18,Chauntae Bayne,USA,22.57,,2,São Paulo,May 19
19,Lauryn Williams,USA,22.58,,2r1,"Coral Gables, FL",Apr 11
19,Kamaria Brown,USA,22.58,,2,"Columbia, MO",May 12
19,Anneisha McLaughlin,JAM,22.58,,3,"Kingston, JAM",Jun 23
22,Ana Claudia Silva,BRA,22.61,,3,São Paulo,May 19
22,Mariya Ryemyen,UKR,22.61,,1,Lausanne,Jul 04
24,English Gardner,USA,22.62,,1,"Los Angeles, CA",May 12
24,Danielle Williams,JAM,22.62,,1,"Pueblo, CO",May 25
24,Carrie Russell,JAM,22.62,,1,Rieti,Sep 08
