rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yipsi Moreno,CUB,75.14,,1,Savona,Jul 17
2,Olga Kuzenkova,RUS,74.98,,1,Tula,Aug 09
3,Manuela Montebrun,FRA,74.50,,1,Villeneuve-d'Ascq,Jun 15
4,Irina Sekachova,UKR,72.96,,1,Koncha Zaspa,May 23
5,Gu Yuan,CHN,72.03,,1,Shanghai,Sep 12
6,Mihaela Melinte,ROU,71.99,,2,Firenze,Jun 22
7,Susanne Keil,GER,71.93,,1,Fränkisch-Crumbach,Jun 08
8,Kamila Skolimowska,POL,71.38,,1,Bydgoszcz,Jul 20
9,Anna Mahon,USA,71.33,,1,"Walnut, CA",Apr 19
10,Bronwyn Eagles,AUS,71.12,,1,Adelaide,Feb 06
11,Yunaika Crawford,CUB,70.69,,2,La Habana,May 28
12,Zhao Wei,CHN,70.67,,1,Nanning,Apr 05
13,Wenxiu Zhang,CHN,70.60,,2,Nanning,Apr 05
14,Ester Balassini,ITA,70.43,,2,Padova,Jul 05
15,Betty Heidler,GER,70.42,,1,Mannheim,Jun 21
16,Melissa Price,USA,70.34,,1,Stanford,Jun 19
17,Olga Tsander,BLR,70.02,,1,Brest,May 06
18,Alexándra Papayeoryíou,GRE,69.98,,2,Bucharest,Aug 09
19,Candice Scott,TRI,69.79,,1,Sacramento,Jun 14
20,Aldenay Vasallo,CUB,69.72,,1,La Habana,Jun 20
21,Yelena Konevtseva,RUS,69.59,,2,Tula,Aug 09
22,Lisa Misipeka,AMS,69.24,,1,Burnaby,Jun 08
23,Alla Fyodorova-Davidova,RUS,69.17,,1,Valencia,May 24
24,Andrea Bunjes,GER,69.12,,1,Regensburg,Jun 19
25,Yinghui Liu,CHN,69.05,,1,Daegu,Aug 26
