rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Lysenko,RUS,78.80,,1,Moskva,Aug 16
2,Anita Wlodarczyk,POL,78.46,,2,Moskva,Aug 16
3,Oksana Kondrateva,RUS,77.13,,1,Zhukovsky,Jun 30
4,Betty Heidler,GER,76.48,,1,Szczecin,Jun 15
5,Anna Bulgakova,RUS,76.17,,2,Moskva,Jul 24
6,Amanda Bingson,USA,75.73,,1,"Des Moines, IA",Jun 22
7,Wenxiu Zhang,CHN,75.58,,3,Moskva,Aug 16
8,Aksana Miankova,BLR,75.45,,1,"Brest, BLR",Apr 27
9,Elena Rigert,RUS,75.09,,1,Moskva,Jul 15
10,Gulfiya Khanafeyeva,RUS,75.02,,2,Moskva,Jul 15
11,Zheng Wang,CHN,74.90,,4,Moskva,Aug 16
12,Jeneva McCall,USA,74.77,,2,Dubnica nad Váhom,Aug 21
13,Yipsi Moreno,CUB,74.16,,6,Moskva,Aug 16
14,Gwen Berry,USA,73.81,,1,"Lisle, IL",Jun 08
15,Rosa Rodríguez,VEN,73.64,,1,Barquisimeto,May 16
16,Jessica Cosby,USA,73.58,,1,"Tucson, AZ",May 16
17,Éva Orbán,HUN,73.44,,2c1,Halle,May 25
18,Amber Campbell,USA,73.03,,3,"Des Moines, IA",Jun 22
19,Sophie Hitchon,GBR,72.97,,3,Gateshead,Jun 23
20,Jennifer Dahlgren,ARG,72.64,,1,Mar del Plata,Apr 22
21,Kathrin Klaas,GER,72.57,,2,Fränkisch-Crumbach,May 19
22,Martina Hrasnová,SVK,72.41,,1,Banská Bystrica,May 11
23,Tugce Sahutoglu,TUR,72.10,,1,Izmir,Jun 01
24,Mariya Bespalova,RUS,71.70,,5,Moskva,Jul 15
25,Sultana Frizell,CAN,71.57,,1c1,"Walnut, CA",Apr 20
25,Bianca Perie,ROU,71.57,,1,Bucuresti,Aug 25
