rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Olga Kuzenkova,RUS,73.10,,1,München,Jun 22
2,Mihaela Melinte,ROU,71.24,,1,Rüdlingen,Aug 17
3,Lyudmila Gubkina,BLR,68.24,,3,München,Jun 22
4,Svetlana Sudak,BLR,67.58,,1,Minsk,Jun 16
5,Debbie Sosimenko,AUS,66.60,,1,Nivelles,Aug 16
6,Simone Mathes,GER,64.54,,1,Dortmund,May 01
7,Dawn Ellerbe,USA,64.22,,1,Walnut,Apr 19
8,Cecilie Lignot,FRA,63.88,,1,Clermont-Ferrand,Jun 04
9,Marina Savitskaya,BLR,63.78,,2,Minsk,May 31
10,Kamila Skolimowska,POL,63.48,,1,Bydgoszcz,Jun 20
11,Lisa Misipeka,AMS,63.24,,1,Atlanta,May 24
12,Kirsten Münchow,GER,63.06,,1,Dortmund,Sep 03
13,Renetta Seiler,USA,62.30,,1,Lincoln,May 09
14,Norbi Balantén,CUB,62.00,,1,La Habana,Jun 14
15,Amy Christiansen,USA,61.96,,1,Provo,Apr 25
15,Yipsi Moreno,CUB,61.96,,2,La Habana,Jun 14
17,Inga Beyer,GER,61.74,,1,Hesel,Sep 09
18,Lyn Sprules,GBR,61.70,,3,Turku,Jul 12
18,Bianca Achilles,GER,61.70,,2,Dortmund,Sep 03
20,Svetlana Sherina,RUS,61.52,,2,Moscow,Sep 05
21,Veronika Ushakova,RUS,61.36,,1,Sochi,Feb 23
22,Windy Dean,USA,61.20,,3,Bloomington,Jun 07
23,Oksana Lobzova-Zatsepilova,RUS,60.96,,1,Moscow,Jun 14
24,Susanne Keil,GER,60.94,,1,Bad Köstritz,Sep 20
25,Cristina Fechita,ROU,60.88,,4,Turku,Jul 12
