rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Olga Kuzenkova,RUS,65.40,,1,Bryansk,Jun 04
2,Svetlana Sudak,BLR,62.70,,1,Moscow,Feb 28
3,Yulia Stepanova,UKR,61.70,,1,Moscow,Jun 11
4,Lyubov Karpova,RUS,60.76,,1,Adler,Feb 23
5,Mihaela Melinte,ROU,58.70,,1,Bucharest,Jun 25
6,Aja Suzuki,JPN,58.66,,1,Adelaide,Mar 06
7,Natalya Vasilenko,UKR,58.58,,2,Kiev,Jul 15
8,Sonja Fitts,USA,57.16,,1,New York,May 23
9,Yelena Khrulyova,RUS,56.52,,2,Bryansk,Aug 16
10,Livia Mehes,ROU,56.46,,2,Bucharest,Jun 25
11,Yelena Grankina,UKR,56.40,,1,Adler,Feb 21
12,Lyudmila Gubkina,BLR,55.90,,3,Bryansk,Jun 04
13,Tatyana Konstantinova,RUS,55.58,,1,Adler,Feb 21
14,Cathy Griffin,CAN,55.44,,1,New Haven,Apr 18
15,Simone Mathes,GER,55.42,,1,Köningbrunn,May 31
16,Alexandra Earl-Givan,USA,55.28,,2,New Orleans,Jun 24
17,Cecilie Lignot,FRA,55.26,,1,Aix-les-Bains,Oct 24
18,Natalya Panarina,RUS,55.12,,1,Chelyabinsk,Jun 20
19,Olga Sokolova,RUS,55.10,,4,Bryansk,Jun 04
20,Natalya Kozhemyakina,BLR,54.86,,1,Grodno,Jul 02
21,Theresa Brick,CAN,54.80,,1,Walnut,May 26
22,Tatyana Leshchuk,UKR,54.62,,2,Kiev,May 02
23,Bonnie Edmondson,USA,54.56,,2,Dedham,Jun 13
24,Marina Baydak,BLR,54.20,,3,Grodno,May 07
25,Olga Malakhova,UKR,54.00,,2,Yalta,Apr 26
25,Veronica Popescu,ROU,54.00,,2,Bucharest,Jul 31
