rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Anita Wlodarczyk,POL,82.87,,1,Cetniewo (OPO),Jul 29
2,Malwina Kopron,POL,76.85,,1,Taipei City,Aug 26
3,Gwen Berry,USA,76.77,,1,"Oxford, MS",May 06
4,Zheng Wang,CHN,76.25,,2,Ostrava (Mestský Stadion),Jun 27
5,Wenxiu Zhang,CHN,75.48,,1,Tianjin,Sep 06
6,Hanna Skydan,AZE,75.29,,1,Baku (Olympic Stadium),May 16
7,Joanna Fiodorow,POL,75.09,,2,Cetniewo (OPO),Jul 29
8,Hanna Malyshik,BLR,74.94,,1,"Brest, BLR",Jun 01
9,DeAnna Price,USA,74.91,,1,"San Mateo, CA",Jun 11
10,Magdalyn Ewen,USA,74.56,,2,"Sacramento, CA",Jun 25
11,Sophie Hitchon,GBR,73.97,,2,Kawasaki,May 21
12,Zalina Petrivskaya,MDA,73.80,,1,Chisinau,Feb 04
13,Amber Campbell,USA,73.58,,4,"Sacramento, CA",Jun 25
14,Alexandra Tavernier,FRA,72.69,,3q2,London (Olympic Stadium),Aug 05
15,Iryna Klymets,UKR,72.53,,1,Kyiv,May 21
16,Jillian Weir,CAN,72.50,,1,"Tucson, AZ",May 18
17,Al'ona Shamotina,UKR,72.37,,1,Kyiv,Jun 30
18,Na Luo,CHN,72.27,,2,Tianjin,Sep 06
19,Amanda Bingson,USA,72.06,,2,"Torrance (El Camino), CA",Apr 13
20,Kivilcim Kaya Salman,TUR,71.88,,1,Bursa,Jul 07
21,Elizaveta Tsareva,RUS,71.73,,1,Zhukovskiy (Meteor),Jun 24
22,Tingting Liu,CHN,71.68,,3,Tianjin,Sep 06
23,Marina Nikisenko,MDA,71.58,,2,Chisinau,May 26
24,Jeneva Stevens,USA,71.56,,1,"Coeur d'Alene, ID",Jun 03
25,Ida Storm,SWE,71.52,,2,Fränkisch-Crumbach,Jun 04
