rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Anita Wlodarczyk,POL,81.08,,1,Cetniewo,Aug 01
2,Wenxiu Zhang,CHN,76.33,,2,Beijing,Aug 27
3,Betty Heidler,GER,75.73,,2,Cheboksary,Jun 01
4,Alexandra Tavernier,FRA,74.39,,2q1,Beijing,Aug 26
5,Martina Hrasnová,SVK,74.27,,1,Kawasaki,May 10
6,Zheng Wang,CHN,73.99,,2,Beijing,May 20
7,Zalina Marghieva,MDA,73.97,,1,Pitesti,Aug 02
8,Sophie Hitchon,GBR,73.86,,4,Beijing,Aug 27
9,Mariya Bespalova,RUS,73.74,,1,Yerino,Jul 24
10,Sultana Frizell,CAN,73.66,,3,Kawasaki,May 10
11,Aksana Miankova,BLR,73.26,,1,"Brest,",May 27
12,Kathrin Klaas,GER,73.18,,6,Beijing,Aug 27
13,Rosa Rodríguez,VEN,73.06,,1,Zagreb,May 16
14,Alena Sobaleva,BLR,72.86,,4,Cheboksary,Jun 21
15,Amber Campbell,USA,72.81,,1,"Myrtle Beach, SC",Mar 20
16,Jeneva Stevens,USA,72.69,,1,"Tucson, AZ",May 23
17,Joanna Fiodorow,POL,72.67,,1,Bialystok,Jun 20
18,Marina Marghieva-Nikisenko,MDA,72.53,,1,Chisinau,May 30
19,Yirisleydi Ford,CUB,72.40,,1,La Habana,May 28
20,Amanda Bingson,USA,72.35,,9,Beijing,Aug 27
21,Hanna Skydan,AZE,72.31,,2,Chisinau,May 30
22,DeAnna Price,USA,72.30,,2c2,"Eugene, OR",Jun 27
23,Gwen Berry,USA,72.26,,4,Beijing,May 20
24,Anna Bulgakova,RUS,72.15,,1,Adler,Feb 23
25,Alena Krechyk,BLR,72.06,,3,"Brest, BLR",Apr 29
