rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Anita Wlodarczyk,POL,77.96,,1,Berlin,Aug 22
2,Betty Heidler,GER,77.12,,2,Berlin,Aug 22
3,Martina Hrasnová,SVK,76.90,,1,Trnava,May 16
4,Tatyana Lysenko,RUS,76.41,,1,Cheboksary,Jul 26
5,Aksana Miankova,BLR,76.32,,1,Minsk,Aug 01
6,Wenxiu Zhang,CHN,74.25,,1,Jinan,Oct 21
7,Kathrin Klaas,GER,74.23,,4,Berlin,Aug 22
8,Darya Pchelnik,BLR,73.98,,2,Minsk,Jul 25
9,Arasay Thondike,CUB,73.90,,1,La Habana,Jun 19
10,Iryna Sekachova,UKR,73.07,,1,Kyiv,Apr 28
11,Maryia Smaliachkova,BLR,72.86,,1,Minsk,Jun 06
12,Jennifer Dahlgren,ARG,72.79,,1,Buenos Aires,Feb 14
13,Manuela Montebrun,FRA,72.71,,1,Compiègne,Feb 28
14,Stéphanie Falzon,FRA,72.54,,3,Ostrava,Jun 16
15,Marina Marghiev,MDA,72.53,,1,Chisinau,May 05
16,Jessica Cosby,USA,72.21,,3q1,Berlin,Aug 20
17,Sultana Frizell,CAN,72.07,,2,"Eugene, OR",Jun 07
18,Silvia Salis,ITA,71.77,,3c1,Los Realejos,Mar 14
19,Clarissa Claretti,ITA,71.66,,1,La Habana,Mar 06
20,Zalina Marghieva,MDA,71.56,,1,Chisinau,Jan 31
21,Stilianí Papadopoúlou,GRE,71.54,,1,Athína,Jun 13
22,Volha Tsander,BLR,71.43,,2,Minsk,Jun 06
23,Alena Matoshka,BLR,70.82,,2,"Brest, BLR",May 23
24,Alexándra Papayeoryíou,GRE,70.73,,1,Thessaloníki,Aug 01
25,Yunaika Crawford,CUB,70.66,,1,La Habana,Apr 25
