rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Lysenko,RUS,77.80,,1,Tallinn,Aug 15
2,Gulfiya Khanafeyeva,RUS,77.26,,1,Tula,Jun 12
3,Aksana Miankova,BLR,76.86,,1c1,Minsk,Jun 23
4,Yekaterina Khoroshikh,RUS,76.63,,2,Zhukovskiy,Jun 24
5,Betty Heidler,GER,76.55,,1,Leverkusen,Jul 28
6,Kamila Skolimowska,POL,75.29,,1,Athens,Sep 17
7,Yelena Konevtseva,RUS,75.07,,3,Zhukovskiy,Jun 24
8,Yipsi Moreno,CUB,74.69,,1,Ostrava,May 29
9,Olga Tsander,BLR,74.54,,2,Ostrava,May 29
10,Iryna Sekachova,UKR,74.31,,1,Kyiv,Jul 22
11,Wenxiu Zhang,CHN,74.15,,1,Doha,Dec 08
12,Martina Daniová,SVK,73.84,,1,Trnava,Jul 01
13,Maryia Smaliachkova,BLR,72.45,,2,Minsk,Jul 22
14,Manuela Montebrun,FRA,72.13,,1,Nice,Apr 23
15,Ester Balassini,ITA,72.11,,1,Ascoli Piceno,Mar 05
16,Jennifer Dahlgren,ARG,72.01,,1c2,"Greensboro, NC",May 27
17,Clarissa Claretti,ITA,71.98,,2,Ascoli Piceno,Mar 05
18,Yunaika Crawford,CUB,71.92,,1,La Habana,Mar 25
19,Kathrin Klaas,GER,71.67,,2,Schönebeck,Jan 01
20,Amélie Perrin,FRA,71.38,,1,Sotteville,Jul 02
21,Ivana Brkljacic,CRO,71.34,,1,Varadin,Jul 01
22,Erin Gilreath,USA,71.20,,1,"Clermont, FL",Jul 02
23,Jessica Cosby,USA,70.78,,1,Indianapolis,Jun 23
24,Brooke Krueger-Billett,AUS,70.72,,1,Sydney,Feb 05
25,Mihaela Melinte,ROU,70.68,,1,Bucuresti,Jun 10
