rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Svetlana Sudak,BLR,67.34,,1,Minsk,Jun 05
2,Olga Kuzenkova,RUS,66.84,,1,Sochi,Feb 26
3,Mihaela Melinte,ROU,65.48,,1,Bucharest,Feb 26
4,Debbie Sosimenko,AUS,62.38,,1,Sydney,Feb 19
5,Marina Pirog,UKR,62.22,,1,Kiev,Jul 23
6,Alla Fyodorova,KGZ,61.84,,1,Moscow,Jul 03
7,Lyubov Karpova,RUS,61.68,,1,Moscow,Sep 04
8,Aja Suzuki,JPN,60.14,,1,Mito,May 08
9,Viktoria Polyanskaya,RUS,61.34,,1,Krasnodar,Aug 19
10,Lorraine Shaw,GBR,59.92,,1,Colindale,Apr 01
11,Tatyana Konstantinova,RUS,59.50,,2,Moscow,Jan 28
12,Simone Mathes,GER,59.02,,1,Rehlingen,May 23
13,Sonja Fitts,USA,58.68,,1,Jamaica,May 14
14,Livia Mehes,ROU,58.36,,2,Bucharest,Jun 18
15,Olga Malakhova,UKR,58.02,,2,Kiev,May 27
16,Kirsten Münchow,GER,57.62,,1,Dortmund,Jun 25
17,Lyudmila Gubkina,BLR,57.58,,1,Gomel,Jul 10
18,Alexandra Earl-Givan,USA,57.42,,2,Knoxville,Jun 16
19,Elizabeth Legault,USA,56.82,,1,Philadelphia,Apr 30
20,Veronika Ushakova,RUS,56.78,,1,Warsaw,Jun 18
21,Natalya Vasilenko,UKR,56.62,,3,Kiev,May 27
22,Theresa Findlay,USA,56.56,,1,Dedham,Jun 11
23,Tatyana Leshchuk,UKR,56.52,,4,Kiev,May 07
24,Inga Beyer,GER,56.12,,1,Bremen,Jul 23
25,Angelika Lindemann,GER,56.10,,1,Wiesbaden,Jun 05
