rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Anita Wlodarczyk,POL,78.30,,1,Bydgoszcz,Jun 6
2,Betty Heidler,GER,76.38,,1,Barcelona (O),Jul 30
3,Tatyana Lysenko,RUS,76.03,,1,Zhukovsky,Jun 26
4,Darya Pchelnik,BLR,75.42,,1,Belém,May 19
5,Yipsi Moreno,CUB,75.19,,2,Zhukovsky,Jun 26
6,Kathrin Klaas,GER,74.53,,1,Pretoria,Mar 12
7,Wenxiu Zhang,CHN,73.83,,1,Jinan,Aug 6
8,Jennifer Dahlgren,ARG,73.74,,1,BuenosAires,Apr 10
9,Bianca Perie,ROU,73.52,,1,Bucuresti,Jul 16
10,Stéphanie Falzon,FRA,73.40,,1,Montreuil-sous-Bois,Jun 8
11,Sultana Frizell,CAN,72.24,,3,Fränkisch-Crumbach,May 24
12,Marina Marghieva,MDA,72.14,,2,Dakar,Apr 24
13,Amber Campbell,USA,71.94,,1,"Sacramento, CA",May 29
14,Oksana Kondrateva,RUS,71.90,,2,Yerino,Jun 11
15,Volha Tsander,BLR,71.66,,1,Minsk,Jul 14
16,Zalina Marghieva,MDA,71.50,,2,Moskva,Jun 29
17,Britney Henry,USA,71.27,,1,"Tucson, AZ",May 23
18,Silvia Salis,ITA,71.25,,1,San Benedettodel Tronto,Mar 7
19,Jessica Cosby,USA,71.24,,2,"Des Moines, IA",Jun 26
20,Zheng Wang,CHN,71.19,,1,Chongqing,Jun 26
21,Stilianí Papadopoúlou,GRE,70.80,,1,Pátra,Jun 12
22,Malgorzata Zadura,POL,70.36,,1,Lublin,Jun 13
23,Arasay Thondike,CUB,70.35,,1,La Habana (PA),Feb 11
24,Nataliya Zolotukhina,UKR,70.30,,1,Yalta,May 28
25,Iryna Sekachova,UKR,70.25,,1,Kyiv,May 12
