rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tatyana Lysenko,RUS,77.06,,1,Moscow,Jul 15
2,Olga Tsander,BLR,76.66,,1,Minsk,Jul 21
3,Olga Kuzenkova,RUS,75.10,,1,Helsinki,Aug 12
4,Yipsi Moreno,CUB,74.95,,1,Banská Bystrica,Aug 28
5,Manuela Montebrun,FRA,74.66,,1,Zagreb,Jul 11
6,Kamila Skolimowska,POL,74.27,,1,Madrid,Jul 16
7,Erin Gilreath,USA,73.87,,1,"Carson, CA",Jun 25
8,Ester Balassini,ITA,73.59,,1,Bressanone,Jun 25
9,Wenxiu Zhang,CHN,73.24,,1,Changsha,Jun 24
10,Yekaterina Khoroshikh,RUS,73.08,,1,Tula,Jun 14
11,Susanne Keil,GER,72.74,,1,Nikiti,Jul 15
12,Yinghui Liu,CHN,72.51,,2,Izmir,Aug 16
13,Betty Heidler,GER,72.19,,1,Schönebeck,Jul 29
14,Mihaela Melinte,ROU,71.95,,1,Mersin,Feb 26
15,Candice Scott,TRI,71.45,,1,"Marietta, GA",May 15
16,Darya Pchelnik,BLR,71.08,,2,Minsk,Jul 21
17,Ivana Brkljacic,CRO,71.00,,1c1,Mersin,Mar 13
18,Kathrin Klaas,GER,70.91,,2,Mannheim,Jun 18
19,Gulfiya Khanafeyeva,RUS,70.76,,2,Tula,Jul 23
20,Clarissa Claretti,ITA,70.59,,1,Savona,Jun 15
21,Iryna Sekachova,UKR,70.30,,1,Kiev,Jul 02
22,Aksana Miankova,BLR,70.15,,3,Minsk,Jul 21
23,Loree Smith,USA,70.03,,1,Fort Collins,May 13
24,Marina Smaliachkova,BLR,69.85,,2,Brest,Jul 03
25,Svetlana Sudak,BLR,69.80,,4,Minsk,Jul 21
