rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Anita Wlodarczyk,POL,82.98,,1,Warszawa,Aug 28
2,Wenxiu Zhang,CHN,76.75,,2,Rio de Janeiro,Aug 15
3,Betty Heidler,GER,75.77,,2,Amsterdam,Jul 08
4,Sophie Hitchon,GBR,74.54,,3,Rio de Janeiro,Aug 15
5,Zheng Wang,CHN,74.50,,1,Chengdu,Apr 10
6,Zalina Petrivskaya,MDA,74.21,,1,Chisinau,Feb 06
7,Amber Campbell,USA,74.03,,1,"Eugene, OR",Jul 06
8,Hanna Skydan,AZE,73.87,,2,Montreuil-sous-Bois,Jun 07
9,Gwen Berry,USA,73.09,,2,"Eugene, OR",Jul 06
9,DeAnna Price,USA,73.09,,3,"Eugene, OR",Jul 06
11,Aksana Miankova,BLR,73.07,,1,"Brest, BLR",May 21
12,Joanna Fiodorow,POL,72.98,,1,Bialystok,Jun 01
13,Hanna Malyshik,BLR,72.78,,1,Lappeenranta,Aug 27
14,Malwina Kopron,POL,72.74,,2,Bialystok,Jun 01
15,Katerina afránková,CZE,72.47,,1,Kolín,Jun 12
16,Rosa Rodríguez,VEN,72.41,,2q1,Rio de Janeiro,Aug 12
17,Martina Hrasnová,SVK,72.34,,1,Banská Bystrica,Jun 25
18,Iryna Klymets,UKR,72.23,,1,Mukachevo,Feb 12
19,Alexandra Tavernier,FRA,72.16,,1,Bruay-la-Buissière,Jun 17
20,Heather Steacy,CAN,72.09,,1,"Tempe, AZ",Apr 08
21,Amanda Bingson,USA,71.90,,1,"Clermont, FL",May 14
22,Kathrin Klaas,GER,71.78,,2,Fränkisch-Crumbach,May 15
23,Daina Levy,JAM,71.48,,1,"Lawrence, KS",Jun 25
24,Marina Marghieva-Nicisenko,MDA,71.41,,3,Chisinau,Feb 06
25,Tugce Sahutoglu,TUR,71.21,,1,Mersin,May 24
