rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Olga Kuzenkova,RUS,73.62,,1,Adler,Feb 24
2,Kamila Skolimowska,POL,71.71,,1,Melbourne,Sep 9
3,Katalin Divós,HUN,70.79,,2,Doha,May 18
4,Yipsi Moreno,CUB,70.65,,1,Edmonton,Aug 7
5,Dawn Ellerbe,USA,70.62,,1,Philadelphia,Apr 28
6,Manuela Montebrun,FRA,70.28,,1,Sevilla,Jun 8
7,Bronwyn Eagles,AUS,70.19,,1,Calgary,Jul 30
8,Mia Strömmer,FIN,69.63,,1,Potchefstroom,Mar 24
9,Olga Tsander,BLR,68.94,,3,Sevilla,Jun 8
10,Martina Daniová,SVK,68.50,,1,Kladno,Jun 16
10,Ester Balassini,ITA,68.50,,1,Ancona,Jul 15
12,Lorraine Shaw,GBR,68.15,,3,Nice,Mar 18
13,Kirsten Münchow,GER,68.09,,2,Bremen,Jun 24
14,Susanne Keil,GER,68.07,,1,Baunatal,Jun 22
15,Agnieszka Pogroszewska,POL,67.98,,2,Poznan,Jun 08
16,Lyudmila Gubkina,BLR,67.97,,3,Beijing,Aug 30
17,Lisa Misipeka,AMS,67.46,,2,Rüdlingen,Aug 18
18,Iryna Sekachova,UKR,67.00,,1,Yalta,Feb 11
19,Gu Yuan,CHN,66.97,,1,Guangzhou,Nov 22
20,Anna Norgren,USA,66.88,,1,Knoxville,Apr 13
21,Florence Ezeh,FRA,66.85,,1,Eugene,Jun 02
22,Marina Grin,BLR,66.58,,1,Minsk,Jun 30
23,Ivana Brkljacic,CRO,66.49,,3,Zagreb,Jul 02
24,Natalya Kunitskaya,UKR,66.40,,1,Kiev,May 17
25,Sini Pöyry,FIN,66.31,,1,Uppsala,Jun 12
