rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Anita Wlodarczyk,POL,79.59,,1,Lublin (POL),Jul 22
2,DeAnna Price,USA,78.12,,1,"Des Moines, IA (USA)",Jun 23
3,Gwen Berry,USA,77.78,,1,Chorzów (POL),Jun 08
4,Hanna Malyshik,BLR,76.26,,1,Brest (BLR),Apr 27
5,Joanna Fiodorow,POL,75.63,,1,Ostroda (POL),Sep 22
6,Na Luo,CHN,75.02,,1f1,Halle (GER),May 26
7,Alexandra Tavernier,FRA,74.78,,2,Berlin (GER),Aug 12
8,Maggie Ewen,USA,74.53,,1,"Tempe, AZ (USA)",Apr 06
9,Brooke Andersen,USA,74.20,,1,"Tucson, AZ (USA)",Apr 28
10,Hanna Skydan,AZE,74.02,,2q2,Berlin (GER),Aug 10
11,Zheng Wang,CHN,73.73,,4,Ostrava (CZE),Jun 12
12,Sophie Hitchon,GBR,73.48,,2,London (GBR),Jul 14
13,Martina Hranová,SVK,73.25,,1,Banská Bystrica (SVK),Jun 02
14,Yelizaveta Tsareva,RUS,73.22,,1,Zhukovskiy (RUS),Jun 30
15,Janeah Stewart,USA,72.92,,1,"Eugene, OR (USA)",Jun 07
16,Malwina Kopron,POL,72.88,,5,Ostrava (CZE),Jun 12
17,Zalina Petrivskaya,MDA,72.70,,1,Chisinau (MDA),May 26
18,Iryna Klymets,UKR,72.63,,1,Koncha-Zaspa (UKR),Jun 15
19,Réka Gyurátz,HUN,72.52,,1,Szombathely (HUN),Jul 26
20,Tingting Liu,CHN,72.24,,2f1,Halle (GER),May 26
21,Jillian Weir,CAN,71.96,,2,Toronto (CAN),Aug 10
22,Kivilcim Salman,TUR,71.66,,1,Bursa (TUR),Jul 08
23,Kathrin Klaas,GER,71.50,,7,Berlin (GER),Aug 12
24,Jennifer Dahlgren,ARG,70.98,,1,Cochabamba (BOL),Jun 05
25,Bianca Florentina Ghelber,ROU,70.96,,2,Cluj-Napoca (ROU),Jun 02
