rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ludvik Danek,TCH,64.55,,1,Turnov,Aug 2
2,Alfred Oerter,USA,62.94,,1,Walnut,Apr 25
3,Rink Babka,USA,61.66,,1,Oxnard,Aug 1
4,Jay Silvester,USA,61.19,,1,Osaka,Oct 25
5,Dave Weill,USA,61.05,,2,Osaka,Oct 25
6,Edmund Piatkowski,POL,60.12,,1,Warsaw,Sep 27
7,Bill Neville,USA,59.97,,1,Long Beach,Sep 5
8,Lars Haglund,SWE,59.95,,2,Stockholm,Aug 30
9,Zenon Begier,POL,59.94,,1,Warsaw,Aug 22
10,Jerzy Klockowski,POL,59.76,,1,Gdansk,May 23
11,Bob Humphreys,USA,59.50,,2,Long Beach,Aug 08
12,Pentti Repo,FIN,59.44,,1,Seinäjoki,Aug 30
13,Vladimir Trusenyov,URS,59.29,,1,Khabarovsk,Sep 28
14,Jiri Zemba,TCH,58.94,,2,Turnov,Sep 20
15,John McGrath,USA,58.93,,4,Modesto,May 23
15,Kim Bukhantsev,URS,58.93,,1,Volgograd,Aug 07
17,Jens Reimers,FRG,58.82,,1,Oberhausen,Apr 19
18,Viktor Kompaneyets,URS,58.77,,1,Sofia,Jun 07
19,Richard Crane,USA,58.76,,1,Quantico,Jun 05
20,Hartmut Losch,GDR,58.38,,1,Sofia,Jun 18
21,Leslie Mills,NZL,58.23,,3,Long Beach,Aug 08
22,Glenn Passey,USA,57.86,,2,Quantico,Jun 05
23,Fritz Kühl,GDR,57.85,,1,Potsdam,Jun 13
24,József Szécsényi,HUN,57.61,,1,Budapest,Sep 06
25,Detlef Thorith,GDR,57.43,,1,Merseburg,May 15
