rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Robert Harting,GER,70.66,,1,Turnov,May 22
2,Virgilijus Alekna,LTU,70.28,,1,Klaipeda,Jun 23
3,Piotr Malachowski,POL,68.94,,2c1,Halle,May 19
4,Martin Wierig,GER,68.33,,1,Schönebeck,Jul 26
5,Lawrence Okoye,GBR,68.24,,3c1,Halle,May 19
6,Zoltán Kövágó,HUN,68.21,,1,Budapest,May 04
7,Ehsan Hadadi,IRI,68.20,,4c1,Halle,May 19
8,Gerd Kanter,EST,68.03,,3,London,Aug 07
9,Yennifer Frank Casañas,ESP,67.74,,1,Vila Real de S. António,May 27
10,Benn Harradine,AUS,67.53,,1,Townsville,May 05
11,Ercüment Olgundeniz,TUR,67.50,,2,Vila Real de S. António,May 27
12,Erik Cadee,NED,67.30,,1,Hoorn,May 12
13,Mario Pestano,ESP,67.15,,1,Las Palmas,Jul 21
14,Traves Smikle,JAM,67.12,,1,"Kingston, JAM",Jun 30
15,Rutger Smith,NED,66.97,,1c3,"San Diego, CA",Apr 28
16,Robert Urbanek,POL,66.93,,5c1,Halle,May 19
17,Aleksander Tammert,EST,66.58,,2,Klaipeda,Jun 23
18,Martin Maric,CRO,66.53,,1c1,"Chula Vista, CA",Apr 19
19,Vikas Gowda,IND,66.28,,1,"Norman, OK",Apr 12
19,Markus Münch,GER,66.28,,6c1,Halle,May 19
21,Jorge Y. Fernández,CUB,66.05,,1,La Habana,Mar 09
22,Bogdan Pishchalnikov,RUS,65.96,,1,Adler,May 26
22,Oleksiy Semenov,UKR,65.96,,1,Kyiv,Jul 15
24,Scott Martin,AUS,65.63,,1,"Wailuku, HI",May 04
25,Jason Morgan,JAM,65.61,,1c1,"Natchitoches, LA",Apr 06
25,Przemyslaw Czajkowski,POL,65.61,,1,Lódz,May 12
