rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Fortune Gordien,USA,57.21,,1,Los Angeles,Jun 30
2,Adolfo Consolini,ITA,56.85,,1,Verona,Apr 25
3,Karel Merta,TCH,56.68,,1,Prague,Jul 22
4,Parry O'Brien,USA,56.46,,1,Honolulu,May 12
5,Alfred Oerter,USA,56.36,,1,Melbourne,Nov 27
6,Kim Bukhantsev,URS,55.48,,1,Tashkent,Oct 21
7,Jack Ellis,USA,55.25,,1,New York,Aug 23
8,Desmond Koch,USA,55.08,,2,Santa Barbara,Mar 31
9,Ron Drummond,USA,55.02,,3,Santa Barbara,Mar 31
10,Otto Grigalka,URS,54.85,,1,Tashkent,Oct 30
11,Rink Babka,USA,54.77,,1,Berkeley,May 18
12,Boris Matveyev,URS,54.62,,1,Leningrad,Sep 06
13,Vladimir Trusenyov,URS,54.40,,2,Tashkent,Oct 22
14,Stephanus du Plessis,RSA,54.38,,1,Johannesburg,Sep 22
15,Mark Pharaoh,GBR,54.27,,4,Melbourne,Nov 27
16,Geiza Valent,TCH,53.84,,1,Prague,Oct 04
17,Ferenc Klics,HUN,53.66,,1,Budapest,Aug 20
18,Carl Vereen,USA,53.48,,1,Miami,Apr 14
19,Don Vick,USA,53.35,,4,Santa Barbara,Mar 31
20,Byrl Thompson,USA,53.22,,2,Milwaukee,Jun 09
21,Viktor Kompaneyets,URS,53.21,,2,Tashkent,Oct 22
22,Charles Butt,USA,53.18,,1,Seattle,Apr 21
23,Anatolijus Pocius,URS,53.12,,1,Vilnius,Sep 30
24,Jack Egan,USA,53.06,,3,Berkeley,May 18
25,Dako Radosevic,YUG,53.04,,1,Sarajevo,Oct 07
