rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Carl-Erik Helgesson,SWE,35.75,,1,Göteborg,Jul 26
2,Oscar Norgren,SWE,35.10,,1,Stockholm,Aug 9
3,Gustaf Söderström,SWE,34.20,,1,Malmö,Jun 8
4,Richard Sheldon,USA,34.03,,1,New York,Sep 19
5,George Gray,CAN,32.76,,2,New York,Sep 19
6,John Jesus Flanagan,IRL,32.32,,1,New York,Aug 7
7,Hjalmar Gorschelnik,FIN,31.80,,2,Malmö,Jun 8
8,Carl Yngve Berglin,SWE,31.77,,,Göteborg,Sep 13
9,Algot Nilsson,SWE,31.39,,,Stockholm,Jul 05
10,Carl O. Olsen,NOR,31.20,,1,Kristiania,Sep 5
11,B.E. Mulligan,USA,31.14,,3,New York,Sep 19
12,Nils Schytte,SWE,31.12,,,Göteborg,May 31
13,N.F. Young,USA,31.01,,1,Boston,Sep 07
14,A. Svoboda,BOH,30.82,,1,,
15,Carl-Edvard Odén,SWE,30.71,,,Göteborg,Aug 16
16,August Bergman,SWE,30.40,,3,Malmö,Jun 08
16,G. Duchamps,FRA,30.40,,-,Paris,Nov 08
18,Eric Wilhelm Ericsson,SWE,30.35,,,Stockholm,Aug 08
19,Oscar Olsen,NOR,29.70,,2,Kristiania,Sep 05
20,Sotirios  Versis,GRE,29.50,,1,Athens,Mar 23
21,Gustaf Hammarin,SWE,29.38,,,,
22,Robert Garrett,USA,29.15,,1,Athens,Apr 06
23,E.C.N. White,USA,29.11,,1,Ithaka (USA),Oct 30
24,Panagiotis  Paraskevopoulos,GRE,28.95,,2,Athens,Apr 06
25,Martin Moe,NOR,28.80,,3,Kristiania,Sep 05
