rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Rickard Bruch,SWE,67.58,,1,Skellefteå,Jun 30
2,John Powell,USA,66.65,,1,Modesto,May 26
3,Siegfried Pachale,GDR,66.38,,1,Berlin,Sep 12
4,Pentti Kahma,FIN,66.30,,1,Ylivieska,Jul 29
5,Jay Silvester,USA,66.06,,2,Modesto,May 26
6,Markku Tuokko,FIN,65.60,,2,Malmö,Jun 14
7,Ludvik Danek,TCH,65.42,,1,Novy Bor,Jul 21
8,Tim Vollmer,USA,65.28,,1,San Jose,May 5
9,Mac Wilkins,USA,64.78,,Q,Bakersfield,Jun 15
10,Geza Fejer,HUN,64.12,,1,Budapest,Aug 15
11,Bill Tancred,GBR,63.98,,1,Loughborough,Oct 13
12,Silvano Simeon,ITA,63.86,,1,Milan,Jun 27
13,Ken Stadel,USA,63.75,,1,Austin,Apr 13
14,John van Reenen,RSA,63.70,,1,Port Elizabeth,Feb 16
15,Jorma Rinne,FIN,63.50,,1,Hämeenlinna,Jun 12
16,Veljo Kuusemäe,URS,63.36,,1,Riga,May 26
17,Iosif Nagy,ROU,63.32,,1,Tirgu Mures,Jun 17
18,Gary Ordway,USA,63.22,,1,Quartz Hill,Mar 31
19,Viktor Penzikov,URS,63.20,,1,Podolsk,Jun 29
19,Janos Muranyi,HUN,63.20,,1,Budapest,Aug 18
21,Klaus-Peter Hennig,FRG,63.06,,1,West Berlin,Jul 22
22,Kenneth Åkesson,SWE,62.92,,2,Malmö,May 05
23,János Faragó,HUN,62.82,,1,Miskolc,Oct 18
24,Art Swarts,USA,62.66,,1,Long Beach CA,May 20
25,Vytautas Jaras,URS,62.64,,1,Fyeodosiya,Apr 21
