rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Augustus Pope,USA,46.50,,1,Pullman,May 14
2,Gustav Steinbrenner,GER,44.61,,1,Bingen,Aug 7
3,Clarence Houser,USA,44.34,,1,Santa Barbara,Apr 13
4,Oscar Zallhagen,SWE,44.31,,1,Västerås,Sep 11
5,Howard C. Blackwood,USA,44.21,,1,Chicago,Jun 3
6,Allan Eriksson,SWE,43.76,,2,Västerås,Sep 11
7,John Weiss,USA,43.49,,1,Urbana,May 20
8,Vilho Niittymaa,FIN,43.40,,1,Pori,Jul 10
9,Heinrich Buchgeister,GER,43.35,,1,Düsseldorf,Jul 24
10,Max Grafwallner,GER,43.17,,1,München,Jun 19
11,Lajos Csejthey,HUN,42.88,,1,Budapest,May 22
12,William MacGurn,USA,42.748,,1,Palo Alto,May 07
13,Slater,USA,42.710,,1,Chicago,May 14
14,Karol Kobulszky,HUN,42.67,,1,Budapest,Aug 28
15,Juho Laiho,FIN,42.24,,1,Helsinki,May 16
16,Fessenden,USA,42.151,,1,Greencastle,May 21
17,Teodors Sukatnieks,LAT,42.10,,1,Riga,Jul 31
18,Viliam Görög,TCH,42.09,,1,Koice,Oct 16
19,Valther Jensen,DEN,41.99,,1,København,Sep 18
20,Emil Junghenn,GER,41.81,,1,Berlin,Sep 04
21,Armas Taipale,FIN,41.72,,-,Helsinki,May 29
22,Bertil Ohlsson,SWE,41.65,,-,Gävle,Sep 18
23,Emile Ecuyer,FRA,41.61,,,Oyonnax,Jun 12
24,Karlo Ambrozy,YUG,41.38,,1,Zagreb,Sep 11
25,Wiley,USA,41.28,,1,,May 14
