rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Hans Hoffmeister,GER,48.77,,1,Gelsenkirchen,Jul 22
2,Clarence Houser,USA,47.70,,1,Los Angeles,Jun 16
3,Ernst Paulus,GER,47.52,,1,Braunschweig,Jun 10
4,Antero Kivi,FIN,47.45,,1,Helsinki,Aug 26
5,Kalman Egri,HUN,47.37,,1,Budapest,Sep 16
6,Lloyd Hein,USA,47.24,,1,"Moscow, ID",May 11
7,Eric Krenz,USA,47.21,,1,Cambridge,May 25
8,James Corson,USA,47.10,,3,Amsterdam,Aug 1
9,Arturo Conturbia,SUI,46.87,,1,Chiasso,Sep 29
10,Dan Beattie,USA,46.15,,1,Fort Collins,Jun 9
11,Ed Moeller,USA,46.12,,2,Claremont,May 12
12,Jules Noel,FRA,46.10,,1,Dairen,Sep 23
13,Harald Stenerud,NOR,45.99,,1,Oslo,Aug 19
14,Eino Kenttä,FIN,45.97,,1,Jämijärvi,Sep 30
15,Leo Baldwin,USA,45.93,,1,Fort Worth,Mar 17
16,Frederick Weicker,USA,45.81,,2,Cambridge (MA),Jul 06
17,Hermann Hänchen,GER,45.72,,-,Breslau,Jun 24
18,Kalman Marvalits,HUN,45.68,,2,Budapest,Oct 03
19,Emil Hirschfeld,GER,45.64,,1,Düsseldorf,Sep 11
20,Gustav Kalkun,EST,45.61,,1,Tallinn,Sep 08
21,Peter Rasmus,USA,45.20,,1,Cincinnati,Jun 23
22,Delmar Allman,USA,45.03,,1,East Lansing,May
23,Gilbert Welch,USA,44.93,,1,Pittsburgh,Jun 16
24,John Anderson,USA,44.87,,5,Amsterdam,Aug 01
24,Józef Baran (Bilewski),POL,44.87,,1,Kórnik,Aug 26
