rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lars Riedel,GER,69.18,,1,Jena,Jun 5
2,Tony Washington,USA,69.08,,1,Sevilla,Aug 24
3,John Godina,USA,69.05,,1,Salinas,May 25
4,Virgilijus Alekna,LTU,68.25,,2,Berlin,Sep 7
5,Jürgen Schult,GER,68.18,,2,Sevilla,Aug 24
6,Vladimir Dubrovshchik,BLR,67.80,,1,Staiki,Jul 17
7,Andy Bloom,USA,67.46,,1,Knoxville,Apr 9
8,Frantz Kruger,RSA,67.38,,1,Cape Town,Mar 26
9,Michael Möllenbeck,GER,67.00,,3,Jena,Jun 5
10,Aleksander Tammert,EST,66.95,,1,Denton,May 8
11,Doug Reynolds,USA,66.76,,3,Salinas,May 25
12,Pieter van der Kruk,NED,66.03,,1,Leiden,Aug 04
13,Andreas Seelig,GER,65.83,,2,Erfurt,Jul 04
14,Vaclavas Kidykas,LTU,65.73,,2,Kaunas,May 23
15,Dmitriy Shevchenko,RUS,65.68,,1,Tula,Aug 01
16,Jason Tunks,CAN,65.54,,1,Abilene,May 13
17,Yuriy Bilonog,UKR,65.32,,1,Kiev,Sep 22
18,Attila Horváth,HUN,65.13,,1,Tatabánya,Jun 02
19,Glen Smith,GBR,65.11,,1,Barking,Jul 18
20,Aleksandr Borichevskiy,RUS,65.08,,1,Sankt Peterburg,May 13
21,Robert Fazekas,HUN,64.92,,4,Salinas,May 25
22,Timo Tompuri,FIN,64.90,,1,Jalasjärvi,Jul 11
23,Igor Primc,SLO,64.79,,1,Novo Mesto,Sep 10
24,Diego Fortuna,ITA,64.68,,1,Ravenna,May 22
25,Libor Malina,CZE,64.43,,2,Réthymnon,May 28
