rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Armas Taipale,FIN,45.725,,1,Helsinki,Sep 21
2,Richard Byrd,USA,43.84,,1,Colombes,Jun 19
3,Arlie Mucks,USA,43.83,,1,Philadelphia,Sep 13
4,Reszö Ujlaky,ROU,43.80,,1,Arad,Oct 26
5,Charles Higgins,USA,43.58,,2,Colombes,Jun 1
6,Juho Laiho,FIN,43.15,,1,Upsala,May 18
7,Oscar Zallhagen,SWE,42.86,,1,Upsala,May 25
8,Earl Gilfillan,USA,42.68,,2,Philadelphia,Sep 13
9,Axel Skeppstedt,SWE,42.35,,-,Upsala,Aug 10
10,James Duncan,USA,42.22,,3,Colombes,Jun 1
11,Bertil Ohlsson,SWE,42.07,,1,Uppsala,May 18
12,Max Grafwallner,GER,41.55,,-,München,Sep 28
13,Gunnar Nilsson,SWE,40.91,,-,Visby,Aug 10
14,Nils Jansson,SWE,40.90,,,,
15,Sture Anliot,SWE,40.79,,,,
16,Emil Muller,USA,40.66,,4,Philadelphia,Sep 13
17,Kaarlo Nummi,FIN,40.60,,1,Muurla,
18,Augustus R. Pope,USA,40.59,,1,Tacoma,Jul 01
19,Xaver Geier,GER,40.55,,1,Fürth,Jul 18
20,Theodor Olsson,SWE,40.38,,-,Karlstad,Aug 3
21,Uno Holmgren,SWE,40.24,,-,Uppsala,Jun 9
22,August Olsen,DEN,40.19,,,,
23,Emil Junghenn,GER,40.10,,,Kassel,Aug 17
24,Olaf N. Gjesvold,NOR,40.09,,1,Kristiania,Sep 21
25,Bohm,USA,39.97,,2,Chicago,Jun 07
