rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Fortune Gordien,USA,59.28,,1,Pasadena,Aug 22
2,Simeon Iness,USA,57.93,,1,Lincoln,Jun 20
3,Adolfo Consolini,ITA,55.34,,1,Chiavari,Aug 23
4,Jack Ellis,USA,54.61,,1,Dayton,Jun 27
5,Parry O'Brien,USA,53.45,,1,Karhula,Jul 10
6,Ferenc Klics,HUN,53.35,,1,Budapest,Sep 20
7,Otto Grigalka,URS,53.17,,2,Budapest,Sep 20
8,Roland Nilsson,SWE,53.13,,1,Philadelphia,Apr 24
9,Guiseppe Tosi,ITA,52.99,,2,Milan,Jun 29
10,Vitomir Krivokapic,YUG,51.83,,1,Paracin,Sep 24
11,Rudolf Sólyom,HUN,51.47,,1,Budapest,Oct 11
12,Darrow Hooper,USA,51.43,,1,Corpus Christi,Apr 04
13,Heino Lipp,URS,51.35,,1,Pärnu,Aug 16
14,József Szécsényi,HUN,51.26,,,Budapest,Sep 06
15,Leon Patterson,USA,50.88,,2,Fresno,May 09
16,Desmond Koch,USA,50.86,,1,Pasadena,Mar 17
17,Karel Merta,TCH,50.84,,1,Gottwaldov,Aug 29
18,Carol Lindroos,FIN,50.72,,1,Forssa,Aug 23
19,Robert Mathias,USA,50.57,,1,Palo Alto,Apr 11
20,Charles Renfro,USA,50.43,,3,Lincoln,Jun 20
21,James Cooke,USA,50.36,,5,Dayton,Jun 27
22,Henryk Chojnacki,POL,50.30,,1,Lublin,Aug 04
23,Palmer Rezlaff,USA,50.28,,1,Abilene,Jun 06
24,Aleksandr Yakovtsev,URS,50.11,,,,
25,Boris Butenko,URS,49.96,,,,
