rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jay Silvester,USA,60.72,,1,Brussels,Aug 20
2,Edmund Piatkowski,POL,60.47,,1,Lodz,Aug 16
3,Rink Babka,USA,59.32,,1,Walnut,Apr 29
4,József Szécsényi,HUN,58.71,,1,Breznice,Jun 25
5,Alfred Oerter,USA,58.05,,2,New York,Jun 25
6,Bob Humphreys,USA,57.95,,1,Los Angeles,Aug 25
7,Algis Baltusnikas,URS,57.93,,1,Tbilisi,Oct 3
8,Vladimir Trusenyov,URS,57.84,,1,Leningrad,Sep 2
9,Parry O'Brien,USA,57.32,,1,Los Angeles,Aug 25
10,Kim Bukhantsev,URS,57.21,,1,Warsaw,Oct 15
11,Elfranco Malan,RSA,57.15,,2,Helsinki,Jul 06
12,Dave Weill,USA,56.87,,1,Palo Alto,Dec 09
13,Kaupo Metsur,URS,56.74,,1,Leselidze,May 10
14,Jens Reimers,FRG,56.68,,1,Oberhausen,Sep 14
15,Cees Koch,NED,56.55,,1,Utrecht,May 28
16,Frederick Shaffer,USA,56.47,,1,Sioux Falls,Jul 02
17,Vytautas Jaras,URS,56.26,,3,Tbilisi,Oct 03
18,Zenon Begier,POL,56.16,,1,Poznan,Sep 10
19,Stein Haugen,NOR,55.82,,1,Oslo,Sep 17
20,Carol Lindroos,FIN,55.65,,1,Hämeenlinna,Sep 01
21,Josef Klik,FRG,55.34,,1,Fritzlar,Jun 04
22,Vladimir Grinvald,URS,55.25,,1,Uzhgorod,Oct 14
23,Vladimir Lyakhov,URS,55.20,,2,Moscow,Jul 31
24,Jim Burke,USA,55.17,,1=,Tucson,May 06
24,Karl Johnstone,USA,55.17,,1=,Tucson,May 06
