rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ludvik Danek,TCH,66.07,,1,Long Beach,Jun 7
2,Rink Babka,USA,63.83,,1,Los Angeles,Aug 11
3,Alfred Oerter,USA,63.22,,1,Modesto,May 28
4,Detlef Thorith,GDR,61.30,,1,Berlin,Aug 11
5,Bob Humphreys,USA,61.27,,2,Pasadena,Jul 31
6,Edmund Piatkowski,POL,61.06,,1,Hässleholm,Jul 7
7,Jon Cole,USA,60.78,,1,Tempe,Apr 7
8,Randy Matson,USA,60.33,,1,Austin,May 7
9,George Puce,CAN,60.10,,1,Los Angeles,Jul 14
10,Lars Haglund,SWE,59.86,,1,Stockholm,Aug 15
11,Zenon Begier,POL,59.84,,1,Mantesla-Jolie,May 15
12,Gary Carlsen,USA,59.44,,1,Walnut,Apr 30
13,Dave Weill,USA,59.41,,2,Los Angeles,Jul 04
14,Lothar Milde,GDR,59.39,,1,Buna,Sep 13
15,Vladimir Lyakhov,URS,59.34,,1,Leselidze,Sep 29
16,Jens Reimers,FRG,59.28,,1,Oberhausen,Oct 15
17,Hartmut Losch,GDR,59.12,,2,Neubrandenburg,Jun 11
18,Geza Fejer,HUN,59.02,,1,Budapest,Sep 25
19,Ernst Soudek,AUT,58.80,,1,Columbus,Apr 23
20,Fritz Kühl,GDR,58.62,,1,Leipzig,May 15
21,Hein-Direck Neu,FRG,58.28,,1,Bad Kreuznach,Jun 12
22,John McGrath,USA,58.12,,8,Modesto,May 28
23,Vladimir Trusenyov,URS,57.94,,1,Moscow,May 29
24,Vyacheslav Svyetailo,URS,57.91,,1,Leselidze,May 02
25,Jay Silvester,USA,57.81,,1,Logan,May 14
