rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Randy Matson,USA,65.15,,1,College Station,Apr 8
2,Ludvik Danek,TCH,64.77,,1,Sacramento,Jun 10
3,Rink Babka,USA,63.55,,2,Sacramento,Jun 10
4,Dave Weill,USA,62.99,,3,Sacramento,Jun 10
5,Gary Carlsen,USA,62.79,,2,Pasadena,Jun 4
6,Jay Silvester,USA,62.59,,3,Modesto,May 27
7,Jon Cole,USA,62.51,,1,Mess,Jun 17
8,Detlef Thorith,GDR,62.26,,1,Berlin,Jun 28
9,Alfred Oerter,USA,62.03,,1,New York,Jun 3
10,Bill Neville,USA,61.80,,1,Walnut,Apr 29
11,Silvano Simeon,ITA,61.72,,1,Livorno,May 14
12,Dirk Wippermann,FRG,61.64,,1,Buhl,Sep 09
13,Hein-Direck Neu,FRG,61.54,,Q,Heidelberg,Jul 29
14,Jens Reimers,FRG,61.38,,1,Oberhausen,Oct 14
15,Edmund Piatkowski,POL,61.12,,1,Chorzów,Jul 02
16,Curt Harper,USA,60.79,,1,Los Angeles,Jun 29
17,Geza Fejer,HUN,60.66,,1,Budapest,Oct 29
18,George Puce,CAN,60.62,,1,Reno,Apr 22
19,Vladimir Trusenyov,URS,60.46,,1,Leselidze,May 15
20,Hartmut Losch,GDR,60.42,,2,Stockholm,Jul 04
21,Lothar Milde,GDR,60.28,,1,Siena,Jun 11
22,Vytautas Jaras,URS,60.14,,2,Leselidze,May 15
23,Zenon Begier,POL,60.12,,2,Poznan,Jun 24
24,Robin Tait,NZL,59.87,,1,Auckland,Nov 04
25,Vyacheslav Svyetailo,URS,59.72,,1,Leningrad,May 25
