rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Sandor Fothy,HUN,41.97,,1,Wien,Sep 08
2,Marius Eynard,FRA,41.27,W-,1,Paris,Aug 13
3,Verner Järvinen,FIN,41.20,bh,-,Tampere,Jul 20
4,Martin Sheridan,USA,40.72,,1,New York,Nov 02
5,Artur Coray,HUN,40.38,,2,Budapest,Sep 14
6,Otto Nilsson,SWE,38.47,,1,Göteborg,Aug 3
7,Panagiotis Paraskevopoulos,GRE,38.00,W-,1,Paris,Oct 11
8,Gyula Strausz,HUN,37.56,,1,Budapest,Jun 22
9,Richard Sheridan,USA,37.36,,2hc,New York,Nov 2
10,Harry Gill,CAN,37.18,,1,Boston,Aug 31
11,Jenö Bartkó,HUN,36.80,,1,Budapest,Jun 1
12,Charles Rodman,USA,36.70,,1,Champaign,May 16
13,Eino Kemppainen,FIN,36.50,bh,-,Kuopio,
14,Eric Lemming,SWE,36.20,bh,-,Göteborg,May 19
14,Charles H. Swift,USA,36.20,,1,Chicago,May 31
14,David Eriksson,SWE,36.20,,1,Eskilstuna,Aug 17
17,Fritz Hofmann,GER,35.60,,1,Berlin,Oct 26
18,John Jesus Flanagan,USA,35.48,,1,New York,Jul 04
19,Harald Aarnio,FIN,35.00,bh,-,Kotka,Aug 3
20,William R.A. McDonough,USA,34.70,,2hcp,New York,Oct 04
21,Guillaume de Saint-Cyr,FRA,34.31,,,Roubaix,Jul 06
22,Gustaf Söderström,SWE,33.98,bh,-,Jönköping,Aug 31
23,Charles Henneman,USA,33.91,,1,New York,Sep 13
24,J. Kearney,AUS,33.78,,1,Brisbane,May 26
25,Guillaume Lebegue,FRA,33.77,W-,,Roubaix,Jul 06
