rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Paul Jessup,USA,51.73,,1,Pittsburgh,Aug 23
2,Eric Krenz,USA,51.03,,1,Palo Alto,May 17
3,Earle Gowell,USA,48.75,,2,Cambridge,May 30
4,Robert Hall,USA,48.04,,2,Palo Alto,May 17
5,Ed Moeller,USA,48.03,,1,Eugene,May 17
6,Paul Winter,FRA,47.92,,1,Hannover,Aug 31
7,Melvin Thornhill,USA,47.52,,1,Lincoln,May 24
8,Endre Madarasz,HUN,47.31,,1,Szeged,Oct 19
9,Antero Kivi,FIN,47.30,,1,Tampere,Aug 17
10,Istvan Donogan,HUN,47.25,,1,Magyaróvár,Jun 9
11,Kalman Marvalits,HUN,47.22,,1,Budapest,Sep 14
12,Wert Engleman,USA,47.10,,1,Des Moines,Apr 26
13,Jules Noel,FRA,47.08,,1,Amsterdam,Jul 27
14,Harlow Rothert,USA,46.83,,4,Cambridge (MA),May 31
15,Eino Kenttä,FIN,46.45,,1,Kajaani,Jun 22
16,Harald Andersson,SWE,46.04,,1,Ludvika,Jul 27
17,Anton Karlsson,SWE,45.97,,1,Gävle,Sep 07
18,Hans Hoffmeister,GER,45.81,,3,Hannover,Aug 31
19,Ketil Askildt,NOR,45.77,,1,København,Aug 12
20,Booker Brooks,USA,45.74,,5,Cambridge (MA),May 30
21,Frantisek Douda,TCH,45.67,,1,Brno,Sep 14
22,Hans-Heinrich Sievert,GER,45.63,,1,Hamburg,Sep 21
23,Otakar Vanoucek,TCH,45.54,,1,Praha,Oct 15
24,Ernst Paulus,GER,45.49,,1,Elberfeld,Jul 13
25,Hermann Hänchen,GER,45.46,,1,Köln,Jun 15
