rank,name,nat,perf_0,perf_1,perf_2,city,date
1,James Duncan,USA,45.475,,1,Paris,Oct 5
2,Reszö Ujlaky,HUN,45.12,,1,Prague,Jun 2
3,Oscar Zallhagen,SWE,43.92,,1,Stockholm,Jul 28
4,Armas Taipale,FIN,43.88,,1,Iisalmi,Sep 1
5,Theodor Olsson,SWE,42.18,,1,Lidköping,Jul 21
6,Bertil Lüning,SWE,41.81,,1,Västerås,Jun 16
7,Emil Muller,USA,41.45,,1,Great Lakes,Sep 21
8,Earl Gilfillan,USA,41.31,,1,Chicago,Jun 8
9,Karoly Ambrozy,HUN,41.29,,1,Budapest,Jun 23
10,Elmer Niklander,FIN,41.28,,1,Helsinki,Sep 01
10,Hans Tronner,AUT,41.28,,1,Wien,Sep 01
12,Eric Lemming,SWE,41.11,,-,Huskvarna,Sep 8
13,Olaf N. Gjesvold,NOR,40.95,,-,Kristiania,Aug 17
14,Henk Bakker,NED,40.78,,,Amsterdam,Sep 01
15,John Sutherland,USA,40.51,,1,Philadelphia,Apr 28
16,Fausto Acke,SWE,40.50,,3,Stockholm,Jul 28
17,Alma Richards,USA,39.52,,3,Great Lakes,Sep 21
18,Uno Holmgren,SWE,39.30,,-,Gävle,Sep 8
19,Helge Løvland,NOR,39.26,,-,Kristiania,Sep 07
20,Xaver Geier,GER,39.15,,1,Heilbronn,Aug 04
21,Emil Junghenn,GER,38.60,,1,Luik,Aug 25
21,Heinz von Kothen,GER,38.60,,-,Köln,Sep 08
23,Carl-Albert Seimertz,SWE,38.50,,2,Västerås,Jun 16
24,Allan Eriksson,SWE,38.41,,-,Grängesberg,Jun 16
25,Bernhard Larsson,SWE,38.35,,3,Västerås,Jun 16
25,Sture Anliot,SWE,38.35,,-,Huskvarna,Sep 8
