rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Lauri Kesäjärvi,FIN,56.87,bh,-,Tampere,Aug 31
2,Eric Lemming,SWE,56.61,,Q,Stockholm,Sep 12
3,Urho Aaltonen,FIN,54.79,bh,-,Tampere,Jun 5
4,Henrik Oittinen,FIN,53.40,bh,-,Helsinki,Aug 7
5,Toivo Elo,FIN,52.79,,1,St.Petersburg,Sep 11
6,Juho Halme,FIN,52.78,,2,St.Petersburg,Sep 11
7,Julius Saaristo,FIN,52.50,bh,-,Stockholm,Aug 21
8,Kalle Aaltonen,FIN,51.75,bh,-,Viipuri,Jul 03
9,David Cable,FIN,51.66,,1,New York,Aug 6
10,Arvid Ryynänen,FIN,51.30,bh,-,Joensuu,Oct 16
11,Nikolay Gavrilik,FIN,50.35,bh,-,Viipuri,Jul 03
12,Oiva Jääskeläinen,FIN,49.98,bh,-,Helsinki,Oct 09
13,Hjalmar Saxelin,FIN,49.97,bh,-,Tampere,Aug 14
14,Bruno Brodd,USA,49.71,,1,New Orleans,Oct 15
15,Väinö Siikaniemi,FIN,49.64,bh,-,Helsinki,Oct 11
16,Henry Olsen,NOR,49.19,bh,-,Kristiania,Sep 04
17,Arvo Arvela,FIN,48.99,bh,-,Kuopio,Aug 06
18,K. Soinio,FIN,48.85,bh,-,Helsinki,Oct 11
19,Platt Adams,USA,48.82,,1,New York,May 29
20,Elmer Niklander,FIN,48.79,bh,-,Helsinki,Jun 19
21,Bror Olsson-Ryde,SWE,48.55,bh,-,Helsingborg,Aug 14
22,Helmer Lyckberg,SWE,48.46,bh,-,Jönköping,Jul 01
23,Ernst Björklund,SWE,48.45,bh,-,Eskilstuna,Aug 14
24,Armas Taipale,FIN,48.31,bh,-,Lahti,Aug 14
25,Onni Salonen,FIN,48.20,bh,-,Tampere,Sep
