rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Janis Lusis,URS,90.98,,1,Odessa,Sep 7
2,Miklos Németh,HUN,87.20,,1,Poznan,Jun 25
3,Gergely Kulcsár,HUN,85.74,,1,Oslo,Jul 12
4,Manfred Stolle,GDR,85.48,,2,Poznan,Jun 25
5,Aleksandr Baluyev,URS,85.20,,1,Ivanovo,Oct 21
6,Pauli Nevala,FIN,84.54,,1,Vaasa,Sep 29
7,Mart Paama,URS,83.88,,1,Colombes,Jun 24
8,Larry Stuart,USA,83.64,,1,Los Angeles,Aug 3
9,Frank Covelli,USA,83.21,,1,Long Beach,Aug 5
10,Bill Floerke,USA,83.11,,1,Kansas City,Jun 12
11,Janusz Sidlo,POL,82.96,,1,Grosseto,Jun 13
12,Wladyslaw Nikiciuk,POL,82.82,,1,Chorzów,Aug 20
13,Delmon McNabb,USA,82.06,,1,Los Angeles,Jul 09
14,Bill Skinner,USA,81.86,,1,Wilmington,Jun 08
15,Jorma Kinnunen,FIN,81.84,,2,Turku,Jul 03
16,Toomas Savi,URS,81.20,,2,Kotka,Sep 13
17,Horst Timmer,FRG,80.86,,1,Hamburg,Jun 03
18,Valeriy Belan,URS,80.46,,3,Nalchik,Sep 10
19,Hanno Struse,FRG,80.42,,2,Poznan,Sep 14
19,Walter Pektor,AUT,80.42,,1,Nienna,Oct 28
21,Vyacheslav Gorovoy,URS,80.40,,1,Kosino,Jun 23
22,Väinö Kuisma,FIN,79.92,,1,Kuusankoski,Jun 12
22,Herman Salomon,FRG,79.92,,1,London,Sep 22
24,Jozef Glogowski,POL,79.88,,2,Chorzów,Aug 20
25,Gary Stenlund,USA,79.83,,2,Bakersfield,Jun 23
