rank,name,nat,perf_0,perf_1,perf_2,city,date
1,James DeMers,USA,67.16,,1,Los Angeles,Apr 13
2,Matti Järvinen,FIN,66.75,,1,Colombes,Sep 29
3,Bela Szepes,HUN,66.70,,1,London,Jul 6
4,Eino Penttilä,FIN,65.66,,1,Helsinki,Aug 13
5,Herbert-Otto Molles,GER,64.91,,1,Lötzen,Jul 28
6,Heinrich Macke,GER,64.50,,1,Hannover,Jun 9
7,Gunnar Lindström,SWE,64.46,,1,Stockholm,Aug 25
8,Emory Curtice,USA,63.95,,1,Los Angeles,May 18
9,Kenneth Churchill,USA,63.88,,1,Palo Alto,Apr 20
10,Lee Bartlett,USA,63.80,,1,Albion,Jun 1
11,Heikki Palonen,FIN,63.56,,2,Helsinki,Aug 13
12,Gottfried Weimann,GER,63.55,,2,Münster,Jul 14
13,Earl Bevan,USA,63.50,,1,Dallas,Mar 30
13,Bruno Schlokat,GER,63.50,,,Allenstein,Aug 18
15,Paavo Liettu,FIN,63.30,,2,Tampere,Sep 10
16,Bruno Mäser,GER,63.20,,1,Lötzen,Jul 28
17,Stanley Lay,NZL,62.94,,1,Wellington,Feb 23
18,Vilho Takkinen,FIN,62.86,,1,Helsinki,Jun 09
19,Georgios Zacharopoulos,GRE,62.75,,1,Athens,Aug 31
20,Gustav Sule,EST,62.70,,D,Tartu,Sep 15
21,Ilmari Reinikka,FIN,62.53,,3,Helsinki,Aug 13
22,Jesse Mortensen,USA,62.47,,1,Denver,Jul 04
23,Erling Thronæs,NOR,62.36,,1,Trondhjem,Jul 30
24,Leo Kibby,USA,62.35,,1,Philadelphia,May 31
25,J.G. Floyd,USA,62.33,,1,Dallas,May 11
25,Karl Granli,NOR,62.33,,2,Stockholm,Aug 25
