rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jonni Myyrä,FIN,64.12,,1,Colombes,Nov 1
2,Gunnar Lindström,SWE,63.98,,1,Malmö,Jul 10
3,Aleksander Klumberg,EST,63.32,,1,Tampere,Jul 31
4,Urho Peltonen,FIN,62.25,,2,Tampere,Jul 31
5,Heinrich Buchgeister,GER,62.10,,1,Karlsruhe,Jun 19
6,Hugo Lilliér,SWE,61.98,,1,Stockholm,Aug 28
7,Yrjö Ekqvist,FIN,61.30,,1,Helsinki,Sep 17
8,Lajos Csejthey,HUN,61.20,,1,Dorog,Oct 9
9,Karl Kaivola,FIN,60.94,,2,Helsinki,Sep 17
10,Paavo Johansson,FIN,60.87,,2,Kotka,Aug 21
11,Yrjö Lumio,FIN,60.54,,1,Kuopio,Aug 14
12,Erik Blomqvist,SWE,59.98,,2,Stockholm,Jun 07
13,Arthur Tuck,USA,59.665,,1,Portland,Jun 25
14,Julius Saaristo,FIN,58.78,,2,Tampere,May 16
15,Erwin Brede,USA,58.75,,1,Urbana,May 14
16,Fritz Lösch,GER,58.34,,1,Magdeburg,Jun 19
17,Flint Hanner,USA,58.274,,1,Chicago,Jun 18
18,Walter Lüdecke,GER,58.20,,1,Berlin,Sep 18
19,Toivo Jauho,FIN,57.77,,2,Lappeenranta,Aug 28
20,Milton Angier,USA,57.69,,1,Pasadena,Jul 04
21,August Prelle,GER,57.64,,,Stettin,May 05
22,Gustaf Strandberg,FIN,57.42,,P,Kotka,Aug 21
23,Hannes Ilmanen,FIN,57.28,,1,Helsinki,Sep 25
24,Lauri Janakka,FIN,57.18,,2,Tampere,Sep 03
25,Hugo Lehtonen,FIN,56.93,,2,Turku,Aug 05
