rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jan Zelezny,CZE,92.80,,1,Edmonton,Aug 12
2,Aki Parviainen,FIN,92.41,,1,Vaasa,Jun 23
3,Konstandinós Gatsioudis,GRE,91.27,,1,Madrid,May 26
4,Steve Backley,GBR,90.81,,1,London,Jul 22
5,Raymond Hecht,GER,88.88,,1,Zürich,Aug 17
6,Peter Blank,GER,88.70,,1,Stuttgart,Jun 30
7,Sergey Makarov,RUS,88.42,,1,Moscow,May 17
8,Breaux Greer,USA,87.00,,4,Edmonton,Aug 12
9,Andrew Currey,AUS,86.67,,1,Wollongong,Jul 22
10,Harri Haatainen,FIN,86.63,,2,Gateshead,Aug 19
11,Boris Henry,GER,86.53,,2Q,Edmonton,Aug 10
12,Eriks Rags,LAT,86.47,,2,London,Jul 22
13,Dariusz Trafas,POL,85.78,,2,Oslo,Jul 13
14,Juha Laukkanen,FIN,85.40,,2,Kuortane,Jun 17
15,Björn Lange,GER,85.21,,4,Gateshead,Aug 19
16,Rajmund Kólko,POL,84.95,,1,Warsaw,Jun 17
17,Mike Hill,GBR,84.88,,3Q,Edmonton,Aug 10
18,Pål Arne Fagernes,NOR,84.30,,1,Monaco,Jul 20
19,Matti Närhi,FIN,84.21,,1,Eurajoki,Jun 03
20,Andreas Thorkildsen,NOR,83.87,,1,Bergen,Jun 07
21,Harri Hakkarainen,FIN,83.67,,4,Kuortane,Jun 17
22,Aleksandr Ivanov,RUS,83.55,,2,Tula,Jul 14
23,Andreas Linden,GER,83.00,,2,Cuxhaven,Jul 21
24,Nick Nieland,GBR,82.93,,1,Santry,Jun 29
25,Emeterio González,CUB,82.77,,1,La Habana,May 26
