rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Urho Peltonen,FIN,64.35,,1,Helsinki,May 3
2,Jonni Myyrä,FIN,63.95,,1,Huttula,Sep 24
3,Yngve Häckner,SWE,61.13,,1,Stockholm,Jul 9
4,Lauri Kesäjärvi,FIN,59.88,,1,Hämeenlinna,Sep 3
5,Bertil Lüning,SWE,59.00,,1,Stockholm,Oct 16
6,Erik Blomqvist,SWE,58.85,,1,Stockholm,Sep 3
7,George Bronder,USA,58.06,,1,Newark,Sep 9
8,James Lincoln,USA,57.835,,2,Newark,Sep 9
9,Eric Lemming,SWE,57.25,,1,Stockholm,Aug 6
10,Bror Olsson-Ryde,SWE,57.04,,1,Kristiania,Jun 4
11,Johan Halme Eliasson,FIN,57.02,,,,
12,Olle Svedlund,SWE,56.55,,-,Jönköping,Jun 12
13,Helge Løvland,NOR,56.54,,P,Kristiania,Oct 08
14,Väinö Koukkari,FIN,56.50,,,Jyväskylä,Sep 26
15,Chester Fee,USA,56.11,,1,Pullman,Jun 03
16,Antti Jaakkola,FIN,55.42,,,,
17,Filip Almqvist,SWE,55.23,,-,Jönköping,Jun 12
18,Helmer Ohlsson,SWE,55.00,,-,Karlstad,Jun 18
19,Matti Varheenmaa,FIN,54.85,,1,Helsinki,Sep 30
20,Giuseppe Tugnoli,ITA,54.83,,1,Milan,May 28
21,Yrjö Lumio,FIN,54.65,,,Jyväskylä,Aug 27
22,Valter Sevelius,FIN,54.20,,,,
23,Elmer Niklander,FIN,54.19,,1,Kuopio,Jun 12
24,Sergei Andersson,FIN,53.81,,D,Tampere,Jul 2
25,Fredrik Andersson,SWE,53.59,,2,Stockholm,Aug 6
