rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Matti Järvinen,FIN,74.02,,1,Turku,Jun 27
2,Eino Penttilä,FIN,70.64,,1,Chicago,Aug 18
3,Matti Sippala,FIN,70.02,,1,Helsinki,Jun 19
4,Gustav Sule,EST,69.62,,1,Tallinn,Sep 7
5,Gottfried Weimann,GER,69.54,,1,Leipzig,May 21
6,Kenneth Churchill,USA,67.43,,1,Palo Alto,Jul 16
7,Malcolm Metcalf,USA,67.33,,1,Berkeley,Jul 1
8,Olav Sunde,NOR,67.04,,1,Oslo,Jun 19
9,Lee Bartlett,USA,66.93,,1,Evanston,Jul 2
10,James DeMers,USA,66.26,,1,Fresno,May 14
11,Erik Lundqvist,SWE,65.95,,1,Stockholm,Jun 14
12,George Williams,USA,65.53,,1,Chicago,Jun 11
13,Wladyslaw Mikrut,POL,65.14,,1,Poznan,Jul 24
14,Clifford Friedman,USA,64.63,,4,Palo Alto,Jul 15
15,Otto Jurgis,LAT,64.51,,1,London,Jul 02
16,Walter Turczyk,POL,64.44,,1,Prague,Sep 25
17,Kosaku Sumiyoshi,JPN,64.12,,1,Tokyo,May 15
17,Eero Ihanamaki,FIN,64.12,,1,Seinäjoki,Sep 18
19,Gerhard Stöck,GER,63.77,,1,Schönlanke,Sep 11
20,Paavo Liettu,FIN,63.64,,2,Tampere,May 29
21,Ralston LeGore,USA,63.57,,1,Annapolis,Apr 16
22,Erich Stoschek,GER,63.47,,2,Hannover,Jul 03
23,Hugo Vainio,FIN,63.45,,1,Helsinki,Jun 01
24,József Várszegi,HUN,63.37,,1,Budapest,Oct 01
25,Saburo Nagao,JPN,63.30,,2,Tokyo,May 28
