rank,name,nat,perf_0,perf_1,perf_2,city,date
1,John Kuck,USA,65.63,,1,Lappeenranta,Sep 2
2,Gunnar Lindström,SWE,65.59,,1,Colombes,Sep 26
3,Philip Northrup,USA,63.65,,1,,Jun 19
4,Bela Szepes,HUN,63.52,,1,Budapest,Sep 8
5,Yrjö Ekqvist,FIN,63.35,,1,Salo,Sep 11
6,Paavo Johansson,FIN,63.29,,1,Kouvola,Jul 4
7,Olav Sunde,NOR,63.04,,2,Stockholm,Sep 5
8,Vaclav Chmelik,TCH,62.96,,2,Budapest,Sep 8
9,Jonni Myyrä,FIN,62.79,,1,San Francisco,May 8
10,Eino Penttilä,FIN,62.58,,1,Helsinki,Sep 5
11,Eugen Torp,NOR,62.20,,1,Oslo,Aug 12
12,Thor Bergland,NOR,61.84,,3,Stockholm,Sep 05
13,William Morgan,USA,61.78,,1,Houston,Mar 27
14,Charles Harlow,USA,61.67,,2,New York,Jul 07
15,Anatoliy Reshetnikov,URS,61.65,,1,Paris,Aug 15
16,Hugo Lilliér,SWE,61.36,,1,Stockholm,Jun 18
17,Vilho Rinne,FIN,60.99,,2,Lahti,Aug 22
18,Robert Gibson,USA,60.94,,1,New Haven,May 15
19,Douglas Graydon,USA,60.78,,1,Chicago,Jun 05
20,Creth Hines,USA,60.75,,2,Philadelphia,Jul 05
21,Anton Huusari,FIN,60.73,,1,Helsinki,May 30
22,Stanley Lay,NZL,60.54,,1,Brisbane,Aug 14
23,Erling Thronæs,NOR,60.28,,-,Trondhjem,Aug 06
24,Erik Blomqvist,SWE,59.86,,2,Stockholm,Aug 22
25,Aare Ahlbom,FIN,59.85,,1,Helsinki,Sep 12
