rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Matti Mikkola,FIN,73.76,,1,Jyväskylä,Jun 15
2,Yrjö Nikkanen,FIN,73.72,,1,Savonlinna,Jun 1
3,Sven Daleflod,SWE,71.99,,1,Norgerg,Oct 12
4,Robert Peoples,USA,71.41,,1,Fresno,May 17
5,Matti Järvinen,FIN,71.10,,2,Lahti,Jun 2
6,Martin Biles,USA,69.46,,1,Berkeley,May 3
7,Karl-Heinrich Berg,GER,69.36,,1,Berlin,Jul 20
8,Ralph White,USA,69.13,,1,West Point,May 24
9,Erkki Autonen,FIN,68.93,,1,Jyväskylä,Jun 1
10,Kalervo Toivonen,FIN,68.32,,2,Kuusankoski,Jun 8
11,József Várszegi,HUN,68.30,,1,Budapest,Sep 08
12,Lennart Atterwall,SWE,67.64,,1,Stockholm,Aug 24
13,Olli Hietanen,FIN,67.47,,2,Helsinki,Aug 08
14,Erwin Pektor,AUT,67.11,,1,Wien,Aug 16
15,Boyd Brown,USA,66.52,,1,Philadelphia,Jun 29
16,Robert Tegstedt,SWE,66.44,,1,Borås,Sep 21
17,Rudolfs Circenis,LAT,66.41,,1,Riga,May
18,Gunnar Petersson,SWE,66.32,,1,Orrefors,Sep 07
19,Herb Grote,USA,65.93,,1,Berkeley,Apr 19
20,Paul Wenzel,GER,65.92,,1,Bucharest,Jun 22
21,Drago Mausar,GER,65.84,,1,Klagenfurt,Jul 12
22,Gustav Sule,EST,65.80,,1,Tallinn,Jun 22
22,A. Vink,URS,65.80,,,,
24,Tapio Rautavaara,FIN,65.50,,1,Härnösand,Jun 02
25,Lowell Todd,USA,65.17,,3,Berkeley,May 03
