rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Yrjö Nikkanen,FIN,78.70,,1,Kotka,Oct 16
2,Matti Järvinen,FIN,76.87,,1,Colombes,Sep 3
3,Gustav Sule,EST,75.93,,1,Tallinn,Jun 20
4,Lennart Atterwall,SWE,73.73,,3,Turku,Aug 10
5,Erkki Autonen,FIN,73.01,,1,Mänttä,Sep 4
6,József Várszegi,HUN,72.78,,3,Colombes,Sep 3
7,Hugo Vainio,FIN,72.38,,1,Helsinki,Sep 27
8,Friedrich Issak,EST,71.85,,2,Berlin,Jul 19
9,Matti Mikkola,FIN,71.40,,3,Viipuri,Jul 14
10,Kalervo Toivonen,FIN,71.10,,3,Helsinki,Aug 8
11,Gerhard Stöck,GER,71.00,,2,Stockholm,Aug 28
12,Lawrence Bell,USA,70.59,,1,Milwaukee,Jun 10
13,Friedrich Gerdes,GER,69.46,,3,Stockholm,Aug 28
14,Heikki Palonen,FIN,68.42,,1,Saarijärvi,Jun 24
15,Robert Tegstedt,SWE,68.30,,1,Borås,Aug 16
16,Nick Vukmanic,USA,68.23,,1,Philadelphia,Apr 30
17,Johannes Boeder,GER,68.05,,1,Berlin,Jun 26
18,Joseph Neumann,SUI,67.90,,1,Basel,May 22
19,John Mottram,USA,67.59,,1,Berkeley,Mar 26
20,Olli Hietanen,FIN,67.52,,2,Myllykoski,Sep 11
21,Runar Björkman,FIN,67.51,,1,Pietersaari,Jul 17
22,Robert Peoples,USA,67.49,,1,Los Angeles,Mar 18
23,Risto Pohjanheimo,FIN,67.14,,2,Orivesi,Aug 21
24,Bill Reitz,USA,67.05,,2,Berkeley,Mar 26
25,Charles Soper,USA,67.03,,1,Fresno,May 14
