rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Hannu Siitonen,FIN,89.58,,1,Rome,Sep 8
2,Klaus Wolfermann,FRG,88.26,,1,Saarijärvi,Jun 23
3,Miklos Németh,HUN,87.44,,1,Budapest,Sep 21
4,Sam Colson,USA,86.96,,1,Durham,Jul 6
5,Aleksandr Makarov,URS,86.73,,1,Moscow,Aug 18
6,Nikolay Grebnyev,URS,86.28,,1,München,Sep 11
7,Jorma Jaakola,FIN,86.24,,1,Helsinki,Jul 14
7,Seppo Hovinen,FIN,86.24,,1,Nokia,Sep 7
9,Aimo Aho,FIN,85.88,,1,Varkaus,Jul 9
9,Lauri Koski-Vähälä,SWE,85.88,,1,Östersund,Jul 23
11,Janis Zirnis,URS,85.82,,1,Tartu,Jun 01
12,Wolfgang Hanisch,GDR,85.46,,2,Rome,Sep 08
13,Vilnis Feldmanis,URS,85.34,,1,Riga,Sep 11
14,Pekka Lappalainen,FIN,85.26,,1,Kuortane,Jun 22
15,Charles Clover,GBR,84.92,,1,Christchurch,Feb 02
16,Fred Luke,USA,84.84,,2,Westwood,Jun 22
17,Raimo Pihl,SWE,84.76,,1,Helsingborg,Aug 11
18,Aleksey Chupilko,URS,84.44,,1,Lvov,Sep 13
19,Janis Lusis,URS,84.08,,1,Paris,Jun 06
20,Ivan Morgol,URS,83.80,,1,Minsk,Oct 11
21,Treje Thorslund,NOR,83.68,,3,Rome,Sep 08
22,Michael Wessing,FRG,83.28,,1,Zürich,Aug 16
23,György Erdélyi,HUN,83.26,,1,Budapest,Jul 21
24,Jim Judd,USA,82.68,,1,Austin,Jun 08
24,Sandor Boros,HUN,82.68,,1,Miskolc,Jun 09
