rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Andreas Olsen,NOR,43.90,,1,Voss,May 15
1,August Bergman,SWE,43.90,,1,Malmö,Jun 7
3,Hjalmar Gorschelnik,FIN,41.80,,2,Malmö,Jun 7
4,Christian Halvorsen,NOR,40.10,,1,Kristiania,Sep 6
5,Johan Jacobsen,NOR,39.30,,2,Kristiania,Sep 6
6,E.A. Johansson,SWE,38.22,,,Stockholm,Jul 5
7,Harald Andersson-Arbin,SWE,37.60,,3,Malmö,Jun 7
8,Carl Yngve Berglin,SWE,37.27,,1,Göteborg,Aug 16
9,O.Z. Andersen,NOR,36.90,,-,Kristiania,Aug 2
10,Eric Lemming,SWE,36.45,,,,
11,Gustaf Söderström,SWE,36.40,,1,Stockholm,Aug 2
12,Johan Blytt,NOR,36.05,e,-,Bergen,Sep 12
13,O.Z. Andersen,NOR,35.80,,-,Kristiania,Sep 06
14,Otto Nilsson,SWE,35.47,,,Göteborg,Jul 26
15,Fritz Andersson,SWE,34.80,,,Göteborg,May 12
16,Henrik Nordlie,NOR,34.65,,-,Kristiania,Sep 06
17,Carl-Edvard Odén,SWE,34.35,,,Göteborg,Aug 16
18,Fritz Ljungberg,SWE,34.06,,,Drottningholm,Jun 7
19,Herman Rundberg,SWE,34.00,,,Stockholm,Aug 16
20,Ernst Andersson,SWE,33.97,,,Stockholm,Aug 2
21,Gunnar  Franzén,SWE,33.85,,,Stockholm,Aug 02
22,Otto  Nilsson,SWE,33.81,,,Göteborg,Aug 16
23,Frans  Frise,SWE,33.80,,,Göteborg,May 31
24,Einar  Knudsen,NOR,33.62,,,Kristiania,Sep 06
25,Rezsö  Crettier,HUN,33.50,,,Budapest,Sep 10
