rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Tom Petranoff,USA,99.72,,1,Westwood,May 15
2,Detlef Michel,GDR,96.72,,1,Berlin,Jun 8
3,Heino Puuste,URS,94.20,,1,Birmingham,Jun 5
4,Dainis Kula,URS,91.88,,2,Birmingham,Jun 5
5,Klaus Tafelmeier,FRG,91.44,,1,Kevelaer,May 23
6,Koos Van der Merwe,RSA,91.24,,1,Middleburg,Feb 5
7,Kenth Eldebrink,SWE,91.14,,1,Stockholm,Sep 4
8,Pentti Sinersaari,FIN,90.90,,1,Lappeenranta,Jun 19
9,Einar Vilhjalmsson,ISL,90.66,,1,Stockholm,Jul 26
10,Mike O'Rourke,NZL,90.58,,1,Auckland,Jun 22
11,Michael Barnett,USA,90.34,,1,Walnut,Apr 24
12,Per Erling Olsen,NOR,90.30,,2,Oslo,Jun 28
13,Jorma Markus,FIN,89.72,,2,Kajaani,Jul 31
14,Agostino Ghesini,ITA,89.12,,1,Ravenna,Jun 09
15,Vasiliy Yershov,URS,89.02,,1,Chernigov,Jul 02
16,Rod Ewaliko,USA,88.50,,3,Los Angeles,Jun 25
17,Viktor Yevsyukov,URS,88.10,,1,Moscow,Jul 02
18,Ramon Gonzalez,CUB,87.90,,1,La Habana,May 21
19,Raimo Manninen,FIN,87.86,,1,Lapua,Jul 05
20,Arto Härkönen,FIN,87.80,,1,Lapinlahti,Jun 26
21,Dariusz Adamus,POL,87.54,,1,Bydgoszcz,Jun 27
22,Stanislaw Górak,POL,87.40,,1,Fürth,May 21
23,Aimo Aho,FIN,87.28,,1,Pihtipudas,Jul 24
23,Esa Utrainen,FIN,87.28,,2,Pihtipudas,Jul 24
25,Janis Zirnis,URS,87.20,,1,Valmiera,May 14
