rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Andreas Thorkildsen,NOR,90.37,,1,Florø,May 29
2,Petr Frydrych,CZE,88.23,,1,Ostrava,May 27
3,Matthias de Zordo,GER,87.81,,2,Barcelona (O),Jul 31
4,Tero Pitkämäki,FIN,86.92,,2,Kuortane,Jun 26
5,Teemu Wirkkala,FIN,86.53,,3,Kuortane,Jun 26
6,Vítezslav Veselý,CZE,86.45,,1,Olomouc,May 8
7,Guillermo Martínez,CUB,86.38,,1,La Habana (PA),Feb 26
8,Ilya Korotkov,RUS,85.47,,1,Adler,Feb 25
9,Stuart Farquhar,NZL,85.35,,1,"Hamilton, NZL",Feb 13
10,Ari Mannio,FIN,85.12,,1,Äänekoski,Jun 13
11,Harri Haatainen,FIN,84.53,,1c1,Pihtipudas,Jul 4
12,Jakub Vadlejch,CZE,84.47,,3,Olomouc,May 8
13,Oleksandr Pyatnytsya,UKR,84.11,,1,Yalta,May 28
14,Vadims Vasilevskis,LAT,84.08,,1,Beograd,Jun 20
15,Tero Järvenpää,FIN,83.81,,1,Lapinlahti,Jul 18
16,Sergey Makarov,RUS,83.59,,1,Yerino,Jun 11
17,Antti Ruuskanen,FIN,83.45,,7,Oslo (Bislett),Jun 4
18,Mikko Kankaanpää,FIN,83.33,,3,Florø,May 29
19,Jarrod Bannister,AUS,83.17,,1,Perth,Apr 18
19,Gerhardus Pienaar,RSA,83.17,,2,Split,Sep 5
21,John Robert Oosthuizen,RSA,82.96,,1,Port Elizabeth,Feb 19
22,Spirídon Lebésis,GRE,82.90,,1,Pátra,Jun 12
23,Till Wöschler,GER,82.52,,1,Moncton,Jul 23
23,Yukifumi Murakami,JPN,82.52,,2,Kawasaki,Sep 19
25,Ainars Kovals,LAT,82.33,,1c1,Halle,May 15
