rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Jan Zelezny,TCH,87.66,,1,Nitra,May 31
2,Klaus Tafelmeier,FRG,86.64,,1,Gelsenkirchen,Jul 12
3,Mike Hill,GBR,85.24,,1,Stockholm,Jun 30
4,Viktor Yevsyukov,URS,85.16,,1,Karl-Marx-Stadt,Jun 21
5,Lev Shatilo,URS,84.30,,1,Moscow,Jun 7
6,Kazuhiro Mizoguchi,JPN,84.16,,1,Tokyo,May 3
7,Roald Bradstock,GBR,83.84,,1,Tucson,May 2
8,Seppo Räty,FIN,83.54,,1,Rome,Aug 30
9,Sead Krdzalic,YUG,83.34,,1,Belgrad,May 30
10,Tom Petranoff,USA,83.24,,2,Brussels,Sep 11
11,Brian Crouser,USA,83.00,,1,Corvallis,May 16
12,Einar Vilhjalmsson,ISL,82.96,,1,Husavik,Jul 11
13,Duncan Atwood,USA,82.74,,1,San Jose,Jun 26
14,Dag Wennlund,SWE,82.64,,1,Austin,Apr 04
15,Andreas Linden,FRG,82.20,,1,Bad Ems,Oct 03
16,Michael Barnett,USA,82.08,,1,Holmdel,Jul 29
17,Chris de Beer,RSA,82.06,,1,Stellenbosch,Apr 11
18,Detlef Michel,GDR,81.86,,1,Potsdam,Aug 22
19,Gerald Weiss,GDR,81.76,,2,Karl-Marx-Stadt,Jun 21
20,Sergey Gavras,URS,81.74,,3,Karl-Marx-Stadt,Jun 21
21,Marek Kaleta,URS,81.42,,1,Zagreb,Jul 16
22,Nicu Rost,ROU,81.16,,2,Prague,Jun 23
23,Peter Borglund,SWE,80.86,,2,Stockholm,Aug 22
24,Sigurdur Einarsson,ISL,80.84,,5,Berlin,Jul 08
25,Volker Hadwich,GDR,80.74,,1Q2,Karl-Marx-Stadt,Jun 21
