rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Pauli Nevala,FIN,86.33,,1,Helsinki,Jul 16
2,Vladimir Kuznetsov,URS,85.11,,1,Baku,Oct 30
3,Terje Pedersen,NOR,83.90,,1,Oslo,Aug 12
4,Janis Lusis,URS,83.65,,1,Berlin,Jun 22
5,Janusz Sidlo,POL,82.27,,1,Leverkusen,Aug 17
6,Herman Salomon,FRG,82.19,,1,Augsburg,Aug 11
7,Willy Rasmussen,NOR,81.48,,1,Oslo,Sep 14
8,Larry Stuart,USA,81.46,,1,Los Angeles,Mar 30
9,Alexandru Bizim,ROU,81.21,,1,Oslo,Aug 27
10,Heinrich Zametzer,FRG,80.74,,1,Augsburg,Sep 7
11,Frank Covelli,USA,80.71,,1,Hannover,Aug 01
12,Jozef Glogowski,POL,80.68,,1,Spala,Jul 14
13,Paavo Niemelä,FIN,80.33,,2,Turku,Aug 18
14,Gergely Kulcsár,HUN,80.29,,1,Budapest,Jun 01
15,Rolf Herings,FRG,79.91,,2,London,Aug 24
16,Gary Stenlund,USA,79.54,,2,Fresno,May 11
17,Mart Paama,URS,79.48,,1,Tallinn,Jul 12
18,Ed Red,USA,79.44,,1,"Lafayette, LA",Apr 13
19,Christian Monneret,FRA,79.41,,1,Chambery,Sep 15
20,John Greasley,GBR,79.25,,1,London,Sep 14
21,Horst Bade,GDR,79.13,,1,Jena,Aug 31
22,Viktor Tsybulenko,URS,78.70,,2,Moscow,Jul 02
23,Ron Ulrich,USA,78.64,,1,Long Beach,Jun 08
24,Wladyslaw Nikiciuk,POL,78.33,,2,Spala,Jul 14
25,Marian Machovina,POL,78.25,,1,Bydgoszcz,Jun 23
