rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Vítezslav Veselý,CZE,88.34,,1q2,London,Aug 08
2,Antti Ruuskanen,FIN,87.79,,1,Lahti,Aug 26
3,Tero Pitkämäki,FIN,86.98,,1,Stockholm,Aug 17
4,Vadims Vasilevskis,LAT,86.50,,1,Valmiera,Jun 08
5,Stuart Farquhar,NZL,86.31,,1,Hiroshima,Apr 29
6,Oleksandr Pyatnytsya,UKR,86.12,,1,Kyiv,May 20
7,Fatih Avan,TUR,85.60,,1,Izmir,May 20
8,Ivan Zaytsev,UZB,85.03,,1,Zhukovskiy,Jun 17
9,Pawel Rakoczy,POL,84.99,,1,Lódz,May 13
10,Andreas Thorkildsen,NOR,84.72,,2,Ostrava,May 25
11,Ari Mannio,FIN,84.62,,2,Lahti,Aug 26
12,Keshorn Walcott,TRI,84.58,,1,London,Aug 11
13,Roderick Genki Dean,JPN,84.28,,2,Hiroshima,Apr 29
14,Zigismunds Sirmais,LAT,84.06,,1,Tartu,May 29
14,Lassi Etelätalo,FIN,84.06,,2,Kuortane,Jul 22
16,Yukifumi Murakami,JPN,83.95,,2,Osaka,Jun 09
17,Bartosz Osewski,POL,83.89,,2,Lódz,May 13
17,Ainars Kovals,LAT,83.89,,1,Bauska,Jun 14
19,Teemu Wirkkala,FIN,83.73,,1,Raasepori,Jun 07
20,Jarrod Bannister,AUS,83.70,,3,Paris Saint-Denis,Jul 06
21,Sergey Makarov,RUS,83.39,,1,Adler,Feb 18
22,Valeriy Iordan,RUS,83.23,,2,Helsinki,Jun 28
23,Spirídon Lebésis,GRE,83.02,,1,Nicosia,May 19
24,Uladzimir Kazlou,BLR,82.86,,1,Grodno,Jul 06
25,Dmitri Tarabin,RUS,82.75,,1,Daegu,May 16
