rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Eric Lemming,SWE,62.32,,1,Stockholm,Sep 29
2,Julius Saaristo,FIN,61.45,bh,-,Helsinki,May 25
3,Juho Halme,FIN,58.27,bh,-,Helsinki,May 25
4,Mór Kóczán,HUN,57.45,,1,Budapest,Jun 9
5,Urho Peltonen,FIN,56.03,bh,-,Turku,Sep 1
6,Arne Halse,NOR,55.40,,1,Östersund,Jun 16
7,Heinrich Buchgeister,GER,55.17,,,Fürth,Jun
8,Yngve Häckner,SWE,54.65,,,Stockholm,Sep 13
9,Väinö Siikaniemi,FIN,54.09,bh,-,Stockholm,Jul 9
10,Jonni Myyrä,FIN,54.00,bh,-,Helsinki,May 25
11,Lauri Kesäjärvi,FIN,53.64,bh,-,Hämeenlinna,Sep 15
12,Paul Willführ,GER,53.33,,,Berlin,May 19
13,Erich Zimmermann,GER,52.75,,1,Hamburg,Aug 04
14,Otto Nilsson,SWE,52.73,bh,-,Stockholm,Aug 25
15,Franz   Buchholz,GER,52.50,,,Duisbug,Aug 18
15,Daniel Johansen,NOR,52.50,bh,-,Kristiania,Sep 01
17,Georg Pöttker,GER,52.45,,,Buer,May 19
18,Ferdinand Bie,NOR,52.29,bh,-,Kristiania,Sep 01
19,Richard Åbrink,SWE,52.20,,6,Stockholm,Jul 06
20,Bertil Lüning,SWE,52.10,bh,-,Stockholm,Sep 13
21,Wilhelm Krigsman,SWE,51.78,bh,-,Enköping,Sep 22
22,Franz Dieringer,GER,51.70,,1,Stuttgart,Aug 11
23,Johannes Biethmann,GER,51.55,,,Buer,May 19
23,Eskil Falk,SWE,51.55,,2,Stockholm,Jun 3
25,Hugo Wieslander,SWE,51.48,bh,-,Uppsala,Sep 29
