rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Matti Järvinen,FIN,76.54,,1,Viipuri,Oct 1
2,Erkki Autonen,FIN,76.36,,1,Mänttä,Sep 17
3,Yrjö Nikkanen,FIN,74.98,,2,Viipuri,Oct 1
4,Gustav Sule,EST,73.51,,1,Tartu,Jul 24
5,Hugo Vainio,FIN,72.39,,1,Helsinki,Sep 24
6,Lennart Atterwall,SWE,72.36,,1,Stockholm,Aug 11
7,Matti Mikkola,FIN,72.16,,1,Helsinki,Jul 28
8,Friedrich Issak,EST,72.07,,1,Tartu,Jul 6
9,Robert Peoples,USA,71.37,,1,Long Beach,Mar 18
10,Kalervo Toivonen,FIN,71.31,,2,Salo,Jun 27
11,József Várszegi,HUN,70.78,,1,Berlin,Jul 30
12,Boyd Brown,USA,70.41,,1,Eugene,Apr 22
13,Ferdinand Büsse,GER,70.15,,1,Berlin,Jun 11
14,Lauri Rane,FIN,70.13,,1,Jämsänkoski,May 28
15,Karl-Heinrich Berg,GER,69.48,,1,Berlin,Jul 09
16,Friedrich Gerdes,GER,69.35,,1,Insterburg,Jun 03
17,Gerhard Stöck,GER,69.30,,1,Berlin,Jul 23
18,Hugo DeGroot,USA,69.21,,1,Los Angeles,Apr 08
19,Runar Björkman,FIN,69.02,,3,Helsinki,Aug 28
20,Olli Hietanen,FIN,68.52,,3,Viipuri,Oct 01
21,Herbert Loose,GER,68.16,,1,Wünsdorf,Jun 14
22,Viktor Alekseyev,URS,67.88,,1,Leningrad,Sep 30
23,Robert Tegstedt,SWE,67.84,,2,Stockholm,Aug 19
24,Nico Lutkeveld,NED,67.12,,1,Amsterdam,Aug 27
25,Lauri Kalima,FIN,67.00,,1,Kokkola,Jul 16
25,Olli Pajari,FIN,67.00,,1,Kivennapa,Aug 13
