rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Warren Cawley,USA,49.3,*A,1,Albuquerque,Jun 15
2,Helmut Janz,FRG,49.9,,1,Augsburg,Aug 11
3,Ron Whitney,USA,50.0,*A,2,Albuquerque,Jun 15
3,Ferdinand Haas,FRG,50.0,,2,Augsburg,Aug 11
5,Jim Allen,USA,50.1,,2,Hannover,Aug 1
6,Juan Dyrzka,ARG,50.2,,1,Sao Paulo,May 1
7,Willie Atterberry,USA,50.3,*,1,Los Angeles,May 31
8,Roberto Frinolli,ITA,50.4,,1,Brussels,Aug 25
9,Jim Miller,USA,50.5,*A,4,Albuquerque,Jun 15
9,John Cooper,GBR,50.5,,1,Volgograd,Sep 29
11,Chris Stauffer,USA,50.6,*A,1s,Albuquerque,Jun 14
11,Vasiliy Anisimov,URS,50.6,,1,Kiev,Sep 14
13,Tom Wyatt,USA,50.7,*A,6,Albuquerque,Jun 15
13,Johan Swart,RSA,50.7,*A,2,Bloemfontein,Oct 23
15,Russ Rogers,USA,50.9,*,5,St.Louis,Jun 22
16,Edward Southern,USA,51.0,*,3,Los Angeles,May 17
16,Billy Hardin,USA,51.0,*,1,Houston,Jun 08
18,William Washington,USA,51.1,*,1,Des Moines,Apr 26
19,John Bethea,USA,51.2,*,1,Baltimore,May 06
19,Raymond Hilburn,USA,51.2,*,1,Abilene,May 18
19,Boguslaw Gierajewski,POL,51.2,,1,Moscow,Sep 15
19,Joachim Singer,GDR,51.2,,2,Moscow,Sep 15
23,Denny Driscoll,USA,51.3,*,2,Los Angeles,May 31
23,Jörg Neumann,FRG,51.3,*,3h,St.Louis,Jun 21
23,Salvatore Morale,ITA,51.3,,2,Trieste,Jul 20
