rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Ron Whitney,USA,49.3,,1,Los Angeles,Jul 9
2,Geoff Vanderstock,USA,49.9,*,1,Los Angeles,May 6
2,Bob Steele,USA,49.9,A,1,Provo,Jun 17
4,Russ Rogers,USA,50.0,,2,Los Angeles,Jul 9
5,Vyacheslav Skomorokhov,URS,50.1,A,1h,Leninakan,Oct 2
6,David Adkins,USA,50.2,*A,1,Albuquerque,Jun 9
6,Roger Johnson,NZL,50.2,,3,Los Angeles,Jul 9
6,Andy Bell,USA,50.2,,4,Los Angeles,Jul 9
6,Gary Knoke,AUS,50.2,,5,Los Angeles,Jul 9
6,Roberto Frinolli,ITA,50.2,,1,Ostrava,Jul 22
6,John Sherwood,GBR,50.2,,2,Tokyo,Sep 02
6,Gerhard Hennige,FRG,50.2,,1,Kiev,Sep 17
13,Paddy McCrary,USA,50.3,*,2,Fresno,May 13
13,Tom Wyatt,USA,50.3,*,1,Los Angeles,Jun 02
15,Juan Dyrzka,ARG,50.4,,2,Santiago,Oct 22
15,Jon Reimer,USA,50.4,*,1,Milwuakee,Jun 03
15,Tony Pickett,AUS,50.4,*A,2,Albuquerque,Jun 09
15,Scott Hager,USA,50.4,*A,4,Provo,Jun 17
19,Wilhelm Weinstand,POL,50.5,,2,Kiev,Sep 17
20,Chuck LeMon,USA,50.6,*A,5,Provo,Jun 17
20,Samuel Sang,KEN,50.6,*,1,Kisumu,Sep 09
22,Leon Coleman,USA,50.7,*,1,Philadelphia,Apr 28
22,Jesse Ball,USA,50.7,*,1,Sioux Falls,Jun 09
22,Kimaru Songok,KEN,50.7,*,2,Kisumu,Sep 09
25,Robert Poirier,FRA,50.8,,1,Paris,Jun 08
25,Joachim Singer,GDR,50.8,,3,Kiev,Sep 17
25,Miguel Olivera,CUB,50.8,,3,Mexico City,Oct 18
