rank,name,nat,perf_0,perf_1,perf_2,city,date
1,Edwin Moses,USA,47.94,,1,Zürich,Aug 16
2,Harald Schmid,FRG,48.43,,1,Köln,Aug 12
3,James Walker,USA,48.91,,1,Berkeley,Jul 8
3,Quentin Wheeler,USA,48.91,,2,Lausanne,Jul 13
5,Sam Turner,USA,49.04,,3,Lausanne,Jul 13
6,Vasiliy Arkhipenko,URS,49.09,,1,Tbilisi,Sep 17
7,Daniel Kimaiyo,KEN,49.20,,1s1,Edmonton,Aug 8
8,Rick Graybehl,USA,49.31,,2,Eugene,Jun 3
9,Bart Williams,USA,49.32,A,2,Colorado Springs,Jul 30
10,John Akii-Bua,UGA,49.55,,2,Al Jazair,Jul 24
11,Takashi Nagao,JPN,49.59,,2,Tokyo,Sep 25
12,Tom Andrews,USA,49.63,,2,Westwood,Jun 10
12,Alan Pascoe,GBR,49.63,,1,London,Sep 15
14,James King,USA,49.70,,2,Stuttgart,Aug 22
14,Dmitriy Stukalov,URS,49.70,,2,Tbilisi,Sep 17
16,Peter Rwamuhanda,UGA,49.78,,1h2,Al Jazair,Jul 22
17,Oleg Bulatkin,URS,49.82,,2,Podolsk,Aug 19
18,Franz Meier,SUI,49.84,,4,Prague,Aug 31
19,Gregg Byram,USA,49.85,,1,Norman,May 20
19,Harry Schulting,NED,49.85,,1,Prague,Jul 03
21,Mike Shine,USA,49.96,,3s1,Westwood,Jun 09
21,Claude Anicet,FRA,49.96,,3,London,Sep 15
23,Yanko Bratanov,BUL,49.98,,1,Sofia,Aug 19
23,Jean-Claude Nallet,FRA,49.98,,2s2,Prague,Aug 30
25,Stavros Tziortzis,GRE,50.01,,1,Thessaloníki,Aug 11
25,Rok Kopitar,YUG,50.01,,1,Olten,Sep 09
